row_index,treatment,propensity_score,logit_propensity_score
92,1,0.9457970766502677,2.8592931959968193
94,1,0.9354028699628496,2.672807330321314
95,1,0.6568064306050712,0.6490947186579069
97,0,0.6374461190318693,0.5642966538921539
98,1,0.9021011921506292,2.2207923279557247
100,1,0.9023753774310247,2.2239008527017687
101,1,0.9028890590056866,2.229745641082337
103,1,0.8938956844282042,2.13116636491863
104,1,0.6785609879009659,0.7471665339022908
106,1,0.9759403187693445,3.702863974216449
107,1,0.8427921248252013,1.6791513625530397
109,1,0.27041084811492394,-0.9925391079387317
110,0,0.4107749381482941,-0.36076275030904764
112,1,0.41152753015382526,-0.3576542255630036
113,1,0.8772095712930562,1.9662668571214692
115,1,0.6397618375257137,0.5743306030877448
116,0,0.30796098570021246,-0.8096692279285943
118,1,0.7542314224871197,1.1213088959516762
119,1,0.5965121566771254,0.39095326215828446
121,0,0.5093782839691554,0.03751753595640065
122,1,0.661345032138032,0.6692938935860856
124,0,0.662040891960988,0.672402418332129
125,1,0.8777833140488979,1.9716041845827144
127,0,0.6409909935797096,0.5796679305489909
128,1,0.5548749245227808,0.22038741596653832
130,1,0.5084745759251241,0.03390155029103433
131,1,0.8054966889976609,1.4210099060534167
133,1,0.510712076475455,0.042854863417647306
134,1,0.6625393901656412,0.6746312210473311
136,1,0.8458556297522023,1.7024590622272615
137,1,0.9526491011339234,3.001660828477848
139,1,0.8333731436970798,1.6097245744441233
140,0,0.5561927952079329,0.22572474342778423
142,0,0.5098084609716442,0.03923887775228074
143,0,0.9206394105749208,2.4510665499485484
145,1,0.7451502095949689,1.0729115073127788
146,1,0.8461460057506814,1.704687864942463
148,1,0.8465502473587185,1.7077963896885078
149,1,0.7087940315067892,0.8895341663833196
151,1,0.933378361171853,2.639781218339254
152,1,0.7782990423474817,1.2557813873229164
154,0,0.744462920440872,1.0692955216474131
155,1,0.9210284945370082,2.4564038774097967
157,1,0.9146363206598427,2.3716058126440425
158,1,0.9390459727476203,2.7347445088375966
160,1,0.9392236578122223,2.73785303358364
161,1,0.8720927967644209,1.9195908102784518
163,1,0.7943883280929501,1.351583117944501
164,0,0.20985930559798244,-1.3257736909418554
166,1,0.3804731951591286,-0.4875402401834731
167,0,0.7108607421585197,0.8995681155789101
169,1,0.6931250406809515,0.8147700508131575
170,0,0.538222639300307,0.1531894305728239
172,0,0.5389951366178323,0.15629795531886778
173,1,0.5897071896144748,0.3627550484475657
175,0,0.5656625106485889,0.26417577228385897
176,1,0.42660481896139224,-0.2957170470467224
178,0,0.38173207457560054,-0.4822029127222267
179,1,0.7119565285867967,0.9049054430401562
181,0,0.863518552706783,1.8448266947082892
182,1,0.5888320094711312,0.35913906278220004
184,1,0.7660884533354995,1.1863545992140005
185,1,0.5909979489028439,0.3680923759088127
187,1,0.5669733677601017,0.26951309974510546
188,1,0.8836745091055885,2.027696574718427
190,1,0.6336374970329135,0.5478537311729058
191,1,0.8737976313628143,1.9349620869352884
193,1,0.8641463599219716,1.850164022169536
194,0,0.5901236083672843,0.3644763902434458
196,1,0.9017135960732554,2.216411243109133
197,0,0.8018900016581731,1.3981490198039443
199,1,0.7857625626964638,1.2995697436402378
200,1,0.8842220311429763,2.0330339021796724
202,0,0.6348756236164174,0.5531910586341523
203,1,0.9509685345309138,2.9650187308304217
205,1,0.9468599677678858,2.8802206660646688
206,1,0.8013149302612046,1.3945330341385789
208,0,0.5260475433507108,0.10428458101460521
209,1,0.8027365364327558,1.403486347265191
211,1,0.9113011417779414,2.3296263875353698
212,1,0.9553443301086505,3.0630905460748035
214,1,0.8296639802103812,1.5832477025292846
215,1,0.9512168019704024,2.970356058291666
217,1,0.5741162762987776,0.2986655877998964
218,0,0.4595131550459289,-0.16230272769230772
220,0,0.1896092472934533,-1.4525511808162803
221,0,0.46173759867654424,-0.15334941456569443
223,1,0.4373488396585761,-0.2519286907294016
224,0,0.6181103875202568,0.4815354678100331
226,1,0.7891432580247464,1.319768918568416
227,0,0.3309384410029994,-0.7039436930949925
229,1,0.7906291983805626,1.3287222316950287
230,1,0.46083902140719885,-0.15696540023106068
232,0,0.46161147882679604,-0.1538568754850175
233,1,0.7061394137237272,0.8767072293294377
235,0,0.6852765048070018,0.7781279531657308
236,1,0.8192970378695297,1.5115921117051663
238,1,0.7900299983371313,1.3251062460296625
239,1,0.33212128690252823,-0.6986063656337461
241,1,0.9136294944517851,2.3587788755901613
242,1,0.705388514141759,0.8730912436640713
244,1,0.7060341012488675,0.8761997684101153
245,1,0.898018709676936,2.175401534660702
247,1,0.6864264802678405,0.7834652806269775
248,1,0.9270104633558833,2.5416487556002982
250,1,0.9133437276000183,2.3551628899247947
251,0,0.8354570425920934,1.6248072561314029
253,0,0.5613523257400362,0.24665221349563304
254,0,0.706496476620505,0.8784285711253175
256,1,0.8705979908019783,1.9062564123052463
257,1,0.9610391622582954,3.205458178555833
259,1,0.8597869922062746,1.813521924522109
260,1,0.6057595430014543,0.42952209350577014
262,0,0.913765229959938,2.360500217386042
263,1,0.9343101422660252,2.654863900026534
265,1,0.7818890303848928,1.276708857390765
266,1,0.8708488739866465,1.90848521502045
268,1,0.8711980903682037,1.911593739766493
269,1,0.9612385162010505,3.21079550601708
271,1,0.5638215034144819,0.25668616269122413
272,0,0.2446571945510602,-1.1273136683251153
274,1,0.6907577975186925,0.8036644555551548
275,0,0.5183190020355485,0.0733088217617644
277,0,0.21335053574946813,-1.304846220874006
278,0,0.5870175097895565,0.3516494531895645
280,1,0.5877708986851521,0.35475797793560787
281,0,0.8394255032666925,1.6539597441861935
283,0,0.565133645283361,0.26202349015246984
284,1,0.24564487665793777,-1.1219763408638688
286,0,0.4295363965542951,-0.2837428901054866
287,1,0.7508901612359941,1.1033654656568959
289,0,0.7346934526076937,1.018567400891143
290,1,0.5883108234223944,0.3569867806508112
292,1,0.5890635046119413,0.3600953053968538
293,1,0.9360768733883276,2.684016388081327
295,1,0.9299184357766609,2.5854371119176207
296,0,0.477036242321882,-0.09191969696873632
298,1,0.4308447168882748,-0.2784055626442409
299,1,0.7518871928897841,1.108702793118143
301,1,0.8858085122521464,2.048624044786275
302,1,0.800119823216009,1.3870434245459429
304,1,0.8006164998822289,1.390151949291987
305,0,0.6391991051170439,0.571889725986799
307,1,0.9302654730061182,2.5907744393788668
308,0,0.7187231758083731,0.9381369469263959
310,0,0.6795383550324706,0.7516510812508925
311,1,0.8946137074159961,2.1387594370132734
313,1,0.8863472817827998,2.053961372247521
314,1,0.9361797959664229,2.6857377298772054
316,0,0.918355385964131,2.420208593187119
317,1,0.8322902414014687,1.6019463698819314
319,1,0.9739370291271818,3.620831083273994
320,1,0.9035085571884834,2.236831252257659
322,1,0.6806995279164519,0.7569884087121382
323,1,0.9596437591575905,3.168816080908407
325,1,0.6217836015906941,0.49712561041663617
326,1,0.7556362042667722,1.1289019680463215
328,1,0.4597506574182763,-0.1613464850776526
329,0,0.27296943136780955,-0.9796087083828408
331,1,0.48663601667609585,-0.05346866811266121
332,0,0.6637376909135889,0.6799954904267725
334,0,0.3100581724672896,-0.7998473531187476
335,0,0.642736446032814,0.5872610026436353
337,0,0.6230379559347342,0.502462937877882
338,1,0.5103721674027858,0.04149462238567854
340,0,0.7044772380175752,0.8687101588174791
341,1,0.5126093097731467,0.050447935512291625
343,0,0.4879694872639802,-0.048131340651415944
344,1,0.6649278858993123,0.6853328178880206
346,1,0.5572994907615981,0.23020929077638527
347,1,0.8344248681985726,1.6173176465387682
349,1,0.8223746600531758,1.5325195817730148
350,1,0.5117058480703472,0.04683194984692585
352,1,0.7055871971978139,0.874047486278726
353,1,0.7465894584292765,1.080504579407424
355,1,0.7274900715031377,0.9819253032437169
356,1,0.8475340162442239,1.715389461783152
358,1,0.8218458406012807,1.5289035961076485
359,1,0.8351609577813085,1.6226549740000142
