pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
58,134,462,0.6073282214140189,0.6841718895058537,0.3369157968450335
59,360,140,0.6088659707062056,0.6482227731727574,0.16868845073653393
60,403,27,0.6135993848659819,0.6592326984855186,0.1974091833047571
61,120,124,0.6153555174741931,0.6517110143084172,0.15668798794348898
62,342,186,0.6157309283033064,0.6932586369290008,0.3439311674241368
63,222,410,0.6189593309856662,0.6975034594775706,0.3503041752693802
64,104,332,0.6224056524653999,0.6596937901872839,0.16215835386339605
65,7,275,0.6268018856998936,0.6644351746347887,0.16460105762208532
66,312,464,0.6306819180779784,0.6812264387994035,0.22427038859915072
67,192,24,0.6338594042063044,0.6860228497587884,0.2327809537623391
68,36,132,0.6404989769920633,0.7029320793135844,0.28376896848488564
69,119,83,0.6422914979323693,0.6870100944505225,0.20085421368534662
70,393,45,0.643388254515623,0.6383310700177505,0.02197288501874084
71,34,394,0.6436238798262688,0.7007286397732938,0.25964215905673227
72,260,156,0.6451001450975622,0.7066304037982197,0.2815046100737476
73,398,154,0.6451455759845026,0.7094412415181947,0.2949034955125893
74,273,337,0.646517691497548,0.6854666730271278,0.1752427166876025
75,303,367,0.6496473811759425,0.6884177096944641,0.1752427166876036
76,20,364,0.6513327761721984,0.713909150521452,0.2895435635944078
77,242,362,0.6516929486021054,0.7166760773183471,0.3015440263874526
78,117,405,0.6530533622287577,0.6958831997912236,0.19528213300130715
79,122,86,0.6547886106100699,0.7252032562671074,0.330264758955675
80,4,308,0.6548066008014151,0.7259030064280472,0.3336992823217696
81,391,127,0.6607252343534429,0.6942501650431747,0.15353735469848218
82,395,175,0.6613812822414068,0.6980764342580901,0.16869895775102905
83,271,59,0.6637820356412386,0.7104999759552663,0.21761935070979288
84,374,310,0.6734812752059585,0.7291807820296743,0.2664972855589993
85,173,29,0.6810907912907675,0.7106740778246805,0.1398709462300215
86,457,237,0.6825127251941004,0.7178925510353309,0.1686884507365347
87,344,32,0.6841868166741202,0.7342554555635189,0.24324135472203157
88,17,81,0.6872964079736265,0.7236725862832001,0.1752427166876026
89,217,305,0.6884056844250733,0.7276618653510498,0.19011578268153906
90,306,294,0.690344809637437,0.7321958354426739,0.20406022119411626
91,247,443,0.6913415630453977,0.7399714564692487,0.23942148463720214
92,285,389,0.6987676520699527,0.7610240921481032,0.31686587351683426
93,55,167,0.7009490239723124,0.7480440029533443,0.2363862282197644
94,165,89,0.7016364761622963,0.7680767930127372,0.34238059857628833
95,149,297,0.7078559697475117,0.7743179063054428,0.3478614715106899
96,387,351,0.7149440672254906,0.7772624084985237,0.33026475895567486
97,147,335,0.7234061753420751,0.7853559345021935,0.33573512487558277
98,472,340,0.7299078399930209,0.7922268199561238,0.3442456900387716
99,185,289,0.7303616964837389,0.788070657267266,0.3168763805313297
100,95,43,0.7357213330312754,0.7972903785960582,0.34559711309955254
101,233,197,0.7422340190570755,0.8002531370470817,0.33026475895567553
102,287,251,0.745459517077403,0.8029453727727957,0.33026475895567553
103,372,16,0.7593605765665123,0.8135710957005979,0.3242062737250657
104,115,235,0.7596286015136053,0.8103350081095317,0.3015440263874527
105,69,397,0.7625684381665443,0.8010776872035462,0.2262307314101497
106,96,424,0.7670207085640629,0.8217838149658316,0.33691579684503425
107,231,51,0.7796194451499351,0.8326011214610001,0.34072515991536756
108,138,354,0.794084370485447,0.8347710980641629,0.2701025600164244
109,460,408,0.8375274210213739,0.8792695751245745,0.34558660608505654
110,437,281,0.8403971166112102,0.8813332793779084,0.34393116742413676
111,385,189,0.8485948941341946,0.8889114366669801,0.3560470070447497
112,479,243,0.8564433533232004,0.8905721151509103,0.3105398652566045
113,418,262,0.8575475626248764,0.8946363516459076,0.3439311674241363
114,61,181,0.865134322236879,0.8966134080098849,0.30154402638745137
115,103,143,0.8790514479799373,0.9047902139638424,0.26814221720542375
116,196,316,0.8883255833808545,0.9149238972349756,0.3015440263874529
117,211,35,0.8978785454748941,0.924348791160637,0.32908408698622305
118,463,427,0.9040554537566844,0.9291289218875648,0.33026475895567575
