pair_id,treated_row,control_row,treated_propensity,control_propensity,distance
45,21435,24832,0.42072283855093406,0.4208044119197483,8.157336881425836e-05
46,73780,48891,0.4213019324407607,0.4209098952648321,0.00039203717592861675
47,62754,57608,0.42570541280342294,0.42579302813855036,8.761533512741115e-05
48,16397,43782,0.4265271852152108,0.4264339178956504,9.326731956044165e-05
49,54260,26154,0.43009619461271936,0.43003196161729706,6.423299542229755e-05
50,79895,53532,0.4305034730341751,0.430573622410541,7.014937636590224e-05
51,25077,43578,0.4313710847862916,0.43154911269763324,0.0001780279113416383
52,46787,62486,0.4315589883744207,0.431108233846626,0.0004507545277946945
53,35037,7544,0.43243122913574933,0.43294690871293456,0.0005156795771852352
54,54766,50402,0.43272739461771326,0.43344011824791995,0.0007127236302066908
55,79996,22297,0.43473834222095,0.4349178782760346,0.0001795360550846392
56,56362,72886,0.43571371164173806,0.43627584828530686,0.0005621366435688002
57,29613,50949,0.4358838954296301,0.4365891343526973,0.0007052389230672307
58,64394,68928,0.43592962608770547,0.4349309099238401,0.0009987161638653763
59,52150,6193,0.43717993951337975,0.4375338848171547,0.0003539453037749718
60,64897,11527,0.437968318506666,0.43797032566815663,2.0071614906247426e-06
61,36683,32290,0.43900725828451254,0.4390003401395604,6.91814495212828e-06
62,62451,59630,0.439287214411534,0.43928895570990856,1.7412983745468402e-06
63,42812,62228,0.43973669343672855,0.4393110745849057,0.000425618851822851
64,77100,51886,0.43977297813814015,0.44019900430373793,0.0004260261655977815
65,73640,52800,0.4424310318456772,0.44246932796175015,3.829611607292227e-05
66,76544,43546,0.4425382490151195,0.4427132361218135,0.0001749871066940023
67,26857,15345,0.4430763931073369,0.443097688863965,2.1295756628125773e-05
68,79575,76361,0.44358320685066605,0.4433648203453092,0.0002183865053568268
69,41072,34622,0.4466102281561292,0.4472794103180706,0.0006691821619413951
70,84397,84114,0.44707549643883254,0.4475955401528201,0.0005200437139875613
71,26054,7162,0.44737364936341684,0.4478622171430415,0.0004885677796246379
72,81194,38801,0.44829544830118084,0.4482695886427438,2.5859658437044075e-05
73,62965,3783,0.4484856217007764,0.44865356520334737,0.00016794350257098856
74,15885,53598,0.44955226904561396,0.4496201639824422,6.789493682823888e-05
75,60819,81884,0.4507229752964876,0.45042212306095003,0.000300852235537552
76,77076,6987,0.4507711601160264,0.4511660650108374,0.0003949048948109768
77,69045,71512,0.45131531977788564,0.4515710040403717,0.0002556842624860667
78,69450,11778,0.451727463452259,0.45174521080612845,1.7747353869446147e-05
79,58885,33927,0.45274939512284995,0.45265430515651156,9.508996633839084e-05
80,46021,25882,0.45335122385548166,0.4536960676141357,0.0003448437586540676
81,49395,2991,0.453505057109861,0.4537116656895979,0.00020660857973692215
82,64696,50104,0.45384895763546007,0.4538649141754677,1.5956540007633357e-05
83,47602,8784,0.4547183302983074,0.4544816647974417,0.00023666550086570703
84,29659,11601,0.4547307767014012,0.45416260488002597,0.0005681718213752518
85,35999,68823,0.4550639080708406,0.45410149294613716,0.0009624151247034085
86,85157,66188,0.45509257269356274,0.45604192836276736,0.0009493556692046212
87,56687,48433,0.45509402207337796,0.45404970182685456,0.0010443202465234003
88,10634,44307,0.4552788373658498,0.4561690137316762,0.0008901763658263895
89,83480,33432,0.4556495311004771,0.45634029158541944,0.000690760484942321
90,42607,70943,0.4557381711145003,0.4563435392929515,0.0006053681784511933
91,81329,67169,0.45674548951186655,0.4572401160571885,0.0004946265453219523
92,81607,69702,0.4568067353890522,0.4577861326683818,0.000979397279329608
93,40934,52717,0.45847155876577944,0.4582079775997313,0.0002635811660481324
94,40314,43545,0.45859375689192666,0.4581146092939959,0.00047914759793077355
95,39265,59719,0.45880940274275345,0.4596632820079855,0.0008538792652320604
96,33855,78754,0.45916874762565807,0.4596779265026127,0.000509178876954619
97,29376,21534,0.460025539001886,0.45998216404886383,4.337495302214611e-05
98,67413,3158,0.46064106908825025,0.460567291902939,7.377718531126343e-05
99,23692,42186,0.46114940950521016,0.4615108376917972,0.0003614281865870206
100,20004,68770,0.46150734305539126,0.4615992482241243,9.190516873303078e-05
101,47402,48770,0.46162584646738425,0.4616549825807688,2.9136113384564677e-05
102,9804,58167,0.4619016238395186,0.46186727368300556,3.4350156513041075e-05
103,14259,66703,0.46230683740869005,0.4621779120852087,0.00012892532348135477
104,62487,10260,0.46258657193628944,0.4627258212621389,0.00013924932584946648
105,31082,80332,0.46280875546521183,0.462845654669836,3.689920462418561e-05
106,51813,74872,0.463662794939999,0.4638171440873896,0.0001543491473905978
107,22038,44042,0.46373129454063583,0.4639847679825055,0.00025347344186965604
108,2806,23868,0.4637734428530954,0.463995397148541,0.0002219542954455811
109,9875,80372,0.4638406438078965,0.46426929355225754,0.00042864974436102043
110,76541,60984,0.4638906048940134,0.4643886630466392,0.0004980581526258243
111,52757,46331,0.4639394577234585,0.4646787667742073,0.0007393090507487599
112,49250,82182,0.4640610502301397,0.4646790574250287,0.0006180071948889698
113,21619,17338,0.4645995396333806,0.46480164232887927,0.00020210269549869597
114,17045,39936,0.4647005185725486,0.4651642391174325,0.00046372054488386105
115,69923,30839,0.46542797464098007,0.46541065073118704,1.732390979303222e-05
116,78045,16671,0.46568402919133267,0.46588804479392465,0.00020401560259197815
117,33030,53976,0.46678073029546086,0.4666636430249425,0.00011708727051834567
118,27684,3754,0.4668104075438137,0.467066912209674,0.00025650466586030207
119,10057,81339,0.4669760758864519,0.46713853623430307,0.0001624603478511677
120,47074,45567,0.46745463127380543,0.4675268303292852,7.219905547978245e-05
121,82458,1358,0.4676509069620867,0.4680672494545585,0.00041634249247179955
122,49593,78126,0.46776464942279417,0.46814119753820477,0.00037654811541060207
123,49830,9905,0.46826641733768093,0.4686044268568857,0.00033800951920476274
124,46598,36341,0.4683917295688384,0.468673417078934,0.00028168751009560733
125,8164,62809,0.4684723504708511,0.4687132659038136,0.0002409154329625074
126,76912,26290,0.46849011986102196,0.4688092484054568,0.0003191285444348324
127,67070,1641,0.4686197800942127,0.4688140625438907,0.00019428244967800712
128,22660,20591,0.46922110906804143,0.4691567229548567,6.438611318471121e-05
129,43272,69509,0.4692441384176798,0.46898182785906645,0.0002623105586133656
130,59651,55719,0.46926294596733803,0.4696450011611267,0.00038205519378864405
131,84156,44914,0.4698832346274127,0.4698692095536031,1.4025073809598165e-05
132,51323,40180,0.4701732439437673,0.4704498043958007,0.00027656045203339197
133,40300,64775,0.47170751221747587,0.47159991124473744,0.00010760097273843083
134,3071,32947,0.4719313591098667,0.4722916559514557,0.0003602968415890029
135,40889,52735,0.47251863456351073,0.4723632524362598,0.00015538212725091372
136,13858,36876,0.47335416295098276,0.47334432937271065,9.83357827211151e-06
137,72564,2856,0.4733771886738571,0.473511402693722,0.00013421401986490888
138,41330,41358,0.4737824339870748,0.4737322062069974,5.022778007740536e-05
139,14102,40949,0.4740019502597507,0.4740641937652718,6.224350552108682e-05
140,32854,31726,0.47474367060939937,0.47552226852827645,0.0007785979188770775
141,39872,49844,0.47532385470112765,0.4755843785053666,0.0002605238042389657
142,36148,6915,0.4761505064880756,0.47606412848011875,8.637800795685546e-05
143,77186,38331,0.4762291944750592,0.47601406573750643,0.00021512873755274997
144,41006,36037,0.4762717329686392,0.47659045419736584,0.000318721228726615
145,72506,27285,0.4764146846804088,0.47681463796089607,0.000399953280487253
146,33566,15714,0.4765113054349532,0.4758969453375247,0.0006143600974284902
147,31308,83120,0.47684555387652977,0.47720054028553754,0.0003549864090077737
148,52357,36875,0.47687199842503825,0.47720873717796947,0.00033673875293122046
149,47055,11752,0.4778561378393239,0.4780554030366151,0.0001992651972911874
150,52218,31459,0.4780486078709575,0.4781680817585943,0.00011947388763683398
151,70380,25675,0.47845446883554266,0.47884582223618505,0.0003913534006423913
152,10225,20561,0.4789909897084647,0.4789194710736093,7.151863485538312e-05
153,72370,5666,0.4792257870692198,0.47938563373867243,0.0001598466694526235
154,28727,24033,0.47995828952432723,0.4801226843038776,0.00016439477955038084
155,82193,71326,0.4802091735872008,0.48020771546208796,1.4581251128187311e-06
156,78588,47700,0.480527563079599,0.4804790823176069,4.848076199209794e-05
157,52662,49598,0.48060719903144156,0.480781751533501,0.00017455250205944406
158,48154,72964,0.4810221874796949,0.4810538141342894,3.162665459449654e-05
159,4803,53351,0.4810643622392481,0.48107726136614715,1.2899126899057478e-05
160,28484,67334,0.4811842701978783,0.4813318263316609,0.00014755613378258925
161,39194,28998,0.48123100673380637,0.4813815693732637,0.00015056263945734116
162,76720,16492,0.48138295949064946,0.48180335195937957,0.00042039246873010194
163,82603,50876,0.4816279298821455,0.4818054588229382,0.00017752894079270387
164,67990,2441,0.48167142923114487,0.4819863280156311,0.00031489878448626163
165,71187,3222,0.4817287767983648,0.4821276147935471,0.00039883799518231067
166,84545,63248,0.48197757234537997,0.4822526880183992,0.0002751156730192439
167,3396,38263,0.4820518949076356,0.48239740139229054,0.00034550648465492273
168,83561,6610,0.4824478233907076,0.48325172785626397,0.0008039044655563932
169,83514,46869,0.48245086919628155,0.48327832146902716,0.0008274522727456102
170,54720,37572,0.4826478070092081,0.4834645133745017,0.0008167063652935735
171,13124,54851,0.4833354328609125,0.4835484879308257,0.0002130550699132039
172,66647,20733,0.48381046581167625,0.48378855061129566,2.1915200380584476e-05
173,15805,83198,0.4838533113418272,0.48373362134546943,0.00011968999635775246
174,47816,61669,0.4840482355634502,0.48414834993502076,0.0001001143715705366
175,13061,71464,0.48405512343884977,0.48417341660175,0.00011829316290024039
176,52922,52381,0.48412972744936833,0.4842770340427734,0.00014730659340506103
177,81927,25239,0.4842395950001747,0.4845295462244816,0.0002899512243068614
178,76461,30129,0.4849584661969288,0.4850759585797156,0.00011749238278679908
179,13166,51114,0.48515820266549214,0.48532183467107115,0.00016363200557900637
180,82643,41458,0.48523922145877596,0.48535923475708753,0.00012001329831157204
181,10463,11701,0.4852948688103278,0.4854288443980195,0.0001339755876916815
182,15654,39579,0.4853239582073566,0.4856325473141417,0.00030858910678510654
183,23206,23527,0.4854028861150553,0.48574980174731,0.00034691563225469624
184,54658,47450,0.48548250721292685,0.485773608927316,0.00029110171438917476
185,6794,76888,0.48588344560925223,0.4860232270804649,0.00013978147121268547
186,11199,47969,0.48669448555632094,0.4867225527414177,2.8067185096736225e-05
187,58842,10997,0.4873268838938083,0.4872404792767359,8.640461707237757e-05
188,29201,79855,0.4877667575443958,0.48759147712811146,0.0001752804162843402
189,14992,44389,0.48803094842347344,0.48816964527403006,0.00013869685055661884
190,10765,16957,0.4880521717064739,0.48848837064565764,0.00043619893918372954
191,13632,17767,0.4882529026745222,0.48880061828739857,0.0005477156128763649
192,23478,79350,0.4883375269131988,0.4875635678860196,0.0007739590271791941
193,71270,15035,0.4884352941582647,0.48752116612812985,0.0009141280301348531
194,61001,2191,0.4888103898580204,0.48964594814207324,0.0008355582840528508
195,63291,33958,0.48941699319439147,0.4898874967516257,0.0004705035572342142
196,39940,10329,0.48951138714646036,0.4900089854667567,0.000497598320296333
197,254,70744,0.4895527197541201,0.49001006077942294,0.0004573410253028154
198,21128,74677,0.4895586827049844,0.49001515836631887,0.0004564756613344434
199,3022,6171,0.4897598145406318,0.4900278693377296,0.00026805479709784974
200,58762,56175,0.4900446083524312,0.4900749750157844,3.036666335320959e-05
201,51052,83015,0.4900694696020611,0.4901367063091382,6.723670707708962e-05
202,31645,62009,0.4902212262448047,0.4906052339057097,0.0003840076609050169
203,80820,35040,0.4902222933628625,0.4906739573096118,0.0004516639467492811
204,67736,83508,0.49031287278062147,0.49084024421752553,0.0005273714369040672
205,2986,48951,0.49069980318636164,0.4909933113914031,0.0002935082050414817
206,5954,38295,0.49088166185852655,0.49110633362642436,0.00022467176789781051
207,73145,82284,0.49099432276646127,0.491492206252267,0.0004978834858057613
208,39953,69447,0.491015202734612,0.4916897207671622,0.0006745180325501976
209,33630,57124,0.491281269705164,0.4917256836628433,0.0004444139576793016
210,59225,30206,0.49164387664022474,0.4918147625503104,0.000170885910085683
211,22187,74690,0.4917311561668188,0.4918759487509583,0.00014479258413951923
212,24413,66927,0.4919442456628844,0.49196233246759913,1.8086804714712024e-05
213,40673,803,0.49209243911562156,0.49247214238846604,0.00037970327284447825
214,6660,18391,0.4922420531637383,0.49289898714880864,0.0006569339850703293
215,76221,9550,0.49254228533155014,0.4931169146121852,0.0005746292806350639
216,26942,20820,0.4928306729799958,0.4933112183737613,0.0004805453937655191
217,51753,52625,0.49307219252789913,0.49337556904696145,0.000303376519062315
218,5900,68471,0.4932459291253088,0.4933926778665478,0.00014674874123898896
219,62267,58837,0.49334268718114394,0.493799902583206,0.0004572154020620611
220,54210,39303,0.4933759131626711,0.4940895911208845,0.0007136779582134212
221,66674,40945,0.4936059629527115,0.49422998853546696,0.000624025582755483
222,7538,54889,0.4941555479717233,0.4943354694685743,0.0001799214968510321
223,2528,33777,0.49490658671551946,0.49507038758643396,0.0001638008709144989
224,40410,81947,0.4950114308183195,0.4959446928813724,0.0009332620630528865
225,500,84595,0.4951760239151886,0.4959567205359371,0.0007806966207484778
226,74228,72330,0.4954023495112599,0.4960404740504203,0.0006381245391604007
227,32175,78571,0.4954299181501856,0.49607511616904637,0.0006451980188607598
228,69303,3614,0.49551197813345094,0.49610991071779337,0.000597932584342431
229,46228,1325,0.4956924610132744,0.49620684769055745,0.0005143866772830408
230,41763,22073,0.496457668087371,0.49647284081066706,1.5172723296041912e-05
231,44339,36707,0.49681142597779027,0.49691269265808824,0.00010126668029797337
232,8415,36680,0.4968725787563844,0.4967076859429209,0.00016489281346349083
233,47230,60794,0.49692120235962284,0.4965644339556193,0.00035676840400356014
234,4004,53098,0.4976288365684539,0.4975877329887466,4.110357970732448e-05
235,28417,21524,0.49778965731448305,0.497887626115192,9.796880070894742e-05
236,77577,17104,0.49815005240101745,0.49809879967211124,5.1252728906214795e-05
237,6259,1254,0.4981820060968457,0.49802038726833536,0.00016161882851034592
238,1162,31725,0.49846266817299234,0.4987326612626914,0.0002699930896990499
239,74357,45049,0.49849259520907835,0.49881580915705537,0.0003232139479770191
240,12978,20651,0.4985768211552244,0.4988344115813309,0.00025759042610651317
241,26704,12619,0.4985782467555985,0.49884364279652027,0.0002653960409217948
242,44097,25971,0.4989422579602919,0.4989273349975474,1.4922962744523538e-05
243,70819,70276,0.4989664555318121,0.49912673157921283,0.00016027604740070922
244,59839,55088,0.49910343075196306,0.49952960799761587,0.00042617724565280346
245,46839,69698,0.49920785839309995,0.5001664596191076,0.0009586012260076049
246,71994,54364,0.4994582418481561,0.5002758250296607,0.0008175831815045997
247,33865,32657,0.5001863728924762,0.5004181791395771,0.00023180624710084086
248,50969,871,0.5002863768790253,0.5005355754563213,0.0002491985772959948
249,45652,23089,0.5004130127526513,0.5006645962749413,0.0002515835222900442
250,45065,48943,0.5004407553688159,0.5008767283989294,0.0004359730301134457
251,79998,70740,0.5004572776564467,0.5010042265100733,0.0005469488536266054
252,64237,52308,0.5008608601025244,0.5011016494148144,0.00024078931228999068
253,73178,57177,0.5008852988156963,0.5013270275665144,0.00044172875081804897
254,34387,3419,0.5010564302255077,0.5013649890853243,0.0003085588598166211
255,57559,1698,0.5011274798462673,0.5016962671260127,0.0005687872797454085
256,16650,68347,0.5011481975306344,0.501941989458757,0.0007937919281225669
257,9102,3148,0.5012671912957064,0.5019914320686385,0.0007242407729320943
258,74539,60010,0.5013814886153983,0.5022060518419499,0.0008245632265515557
259,25213,59610,0.5014532916419173,0.5024792733055705,0.001025981663653197
260,59736,49553,0.5020975008362073,0.502883269918803,0.0007857690825957553
261,43678,84399,0.5021210773624377,0.5029385048543483,0.000817427491910605
262,34876,61529,0.5022187542882736,0.5034978593347225,0.0012791050464489029
263,45933,76752,0.5024895263585406,0.5037616605975361,0.001272134238995526
264,11467,12257,0.5029608943524787,0.5042522565265726,0.0012913621740938686
265,12278,77954,0.5031930082554417,0.5043087403209725,0.001115732065530839
266,19256,11192,0.5034329376540247,0.5051142656409152,0.0016813279868904685
267,60943,52549,0.5036620727361582,0.5051994220165082,0.0015373492803500977
268,3233,80448,0.50376803815799,0.5058188261999415,0.002050788041951468
269,64141,75135,0.5037725319648815,0.5058534526774151,0.0020809207125336293
270,56927,8843,0.5038538036957154,0.5060047909175466,0.0021509872218311576
271,8380,48270,0.504037239917663,0.5062152847257206,0.002178044808057611
272,44665,32753,0.5041259740715881,0.5064408567284334,0.0023148826568453185
273,70254,37408,0.5042702780490003,0.5065823477155025,0.0023120696665022145
274,61732,18971,0.5042802626243696,0.5068248573884364,0.0025445947640667654
275,55622,36024,0.5043047824760106,0.5069448212776054,0.0026400388015948018
276,31803,55865,0.5043128127056616,0.5069528052334953,0.0026399925278336456
277,42568,27839,0.5044014452784771,0.5074215258563437,0.003020080577866624
278,64671,35970,0.5049496714801411,0.5074361766193327,0.002486505139191575
279,65622,8572,0.5051452052832217,0.5075799722682709,0.002434766985049186
280,45883,77425,0.5055063218818704,0.5075899698101689,0.0020836479282985154
281,66213,46058,0.5058496135585399,0.5076303639740994,0.0017807504155595844
282,10789,47543,0.5059289310745454,0.5078667297296849,0.0019377986551395443
283,65880,40977,0.506989043453711,0.5079825796231415,0.0009935361694305422
284,73090,65124,0.5071054616951226,0.5081369637468546,0.0010315020517319695
285,42380,35438,0.507150679802072,0.5081736854405899,0.001023005638517982
286,84768,49061,0.5075814486759799,0.5083176506196301,0.0007362019436502054
287,44216,15125,0.5076452893892307,0.5084984616506872,0.0008531722614565362
288,83852,83600,0.5079125691286311,0.5086809979083632,0.0007684287797320444
289,47650,5101,0.508158021665126,0.5089624205028676,0.0008043988377415268
290,36542,55505,0.508160308344051,0.5092444420192849,0.001084133675233856
291,23466,22360,0.5082925594000638,0.5093032898134294,0.0010107304133656347
292,78380,30589,0.5083245871355352,0.5094074965218578,0.0010829093863226058
293,73515,27247,0.508796218427622,0.5099188771925381,0.001122658764916129
294,26919,9532,0.5090070849415498,0.5099275711903198,0.0009204862487700582
295,5309,85011,0.5091072388070084,0.5100829911490047,0.0009757523419963166
296,18242,32255,0.5091473850562652,0.5102883673937088,0.0011409823374435302
297,39695,47691,0.5092363477357911,0.5105609676233777,0.0013246198875865867
298,33673,51792,0.5094352641453224,0.5112862741737838,0.0018510100284614417
299,68256,9419,0.5094550873066046,0.5113826457246045,0.0019275584179998528
300,56997,56732,0.5095494042732203,0.511544842389935,0.001995438116714765
301,15306,62956,0.5096150368493281,0.5116165432202724,0.002001506370944317
302,69422,74196,0.5099658076978055,0.5117308172222013,0.0017650095243957331
303,69415,78523,0.5100227100067932,0.5117324283637892,0.0017097183569959595
304,77141,68709,0.5101680073294821,0.5120032764537777,0.0018352691242956576
305,19332,2800,0.51027775743181,0.5121095782009185,0.0018318207691084831
306,79798,43618,0.5105884026551298,0.5121378488023345,0.0015494461472046472
307,84703,82835,0.5106483503257294,0.5123580316140086,0.0017096812882791967
308,36761,5123,0.5107230301919631,0.5125360227690099,0.0018129925770468125
309,63635,24190,0.5107708529821936,0.5129034324629387,0.002132579480745078
310,14302,23091,0.5108422034429506,0.5130701821575021,0.002227978714551493
311,21448,10466,0.5108915748461593,0.5134602372722425,0.0025686624260832236
312,35663,57111,0.5109107840907916,0.5135044067457629,0.002593622654971317
313,74138,57280,0.5111556860652086,0.5137140947232511,0.002558408658042577
314,66953,50719,0.5111838980718469,0.5137584186608436,0.002574520588996654
315,28054,51961,0.5113529993295265,0.513866127955147,0.0025131286256204755
316,56431,45182,0.5115239560578203,0.5139350984180509,0.002411142360230545
317,77534,17255,0.5115308398512491,0.5141185096422582,0.002587669791009106
318,79011,78596,0.5116562804329866,0.5142120170183634,0.0025557365853767777
319,53715,9853,0.5118520306405179,0.5146856415077273,0.0028336108672094573
320,73475,7814,0.5119336975784428,0.5147942251102038,0.0028605275317610257
321,47843,81512,0.5119481777591651,0.514854442178665,0.0029062644194999265
322,17386,22143,0.5123487462589981,0.5148776002528469,0.002528853993848834
323,79261,6364,0.5123738754025755,0.5150164530262638,0.002642577623688247
324,79334,18675,0.512488221197149,0.515292916566447,0.0028046953692980603
325,45406,78729,0.5125277552344126,0.5153263400898749,0.0027985848554622494
326,59911,5527,0.5126299563377715,0.5154948047225756,0.002864848384804053
327,17981,25048,0.5127681612573364,0.515747693229974,0.0029795319726376723
328,79408,19787,0.5129849707084491,0.5158756509610756,0.0028906802526265096
329,81735,21495,0.5130916043694076,0.516531718931856,0.0034401145624484153
330,21992,27315,0.5131243141647169,0.5165690934406262,0.003444779275909249
331,35570,30853,0.5132012666667733,0.5168762661505735,0.003674999483800123
332,76175,77233,0.513318720621001,0.5169478945175959,0.003629173896594895
333,52366,68827,0.5136837767182177,0.5177017629836531,0.004017986265435369
334,35035,43494,0.5137560831905582,0.5177642445605682,0.004008161370010033
335,72284,46255,0.513946789227132,0.5178486498022399,0.003901860575107885
336,77348,77360,0.5141922485154266,0.5180320519108763,0.003839803395449759
337,10132,48926,0.5143272647632581,0.5186356040394953,0.004308339276237194
338,57040,57113,0.514476821078339,0.518827091114322,0.004350270035982984
339,42397,50093,0.5145556428613783,0.5191996521509501,0.00464400928957176
340,75743,74144,0.5146678870335611,0.5192425570110023,0.004574669977441159
341,60870,37432,0.5147635279367624,0.5194442260716442,0.004680698134881811
342,61116,21621,0.5148697363739131,0.5195287413319047,0.004659004957991653
343,21221,10181,0.5151521453433093,0.519600641465115,0.004448496121805645
344,9245,25941,0.5157717292480426,0.5200547747949357,0.004283045546893072
345,63388,20882,0.5160646182020386,0.5201114795276448,0.004046861325606166
346,77563,43105,0.5160931581145481,0.520163951681743,0.004070793567194864
347,39434,9968,0.5161002660640909,0.5201907911622947,0.0040905250982038455
348,44607,9991,0.5165488411136445,0.5202824533946159,0.0037336122809713546
349,44621,22012,0.5168328690545152,0.5203503206631148,0.00351745160859962
350,30435,61392,0.5169329370288036,0.5203606578168989,0.0034277207880952787
351,44847,29968,0.5169779052163392,0.5204678973488306,0.0034899921324913485
352,60788,21320,0.5174115995427588,0.5207147248199032,0.003303125277144381
353,9891,58208,0.5174526868691084,0.5207188099651417,0.0032661230960333576
354,65238,27512,0.5177316960467974,0.5207857913775344,0.0030540953307370833
355,29855,37296,0.5179176012970966,0.5210676244072819,0.003150023110185307
356,55289,75008,0.518253267369446,0.5212643328159234,0.0030110654464774456
357,139,35779,0.5183899945746133,0.5215773867690607,0.0031873921944474137
358,68435,62345,0.5185446017774251,0.5218029092087688,0.003258307431343699
359,9313,11038,0.5185503195920791,0.5218078244915494,0.003257504899470298
360,75043,27061,0.5187202306224624,0.5220917029173872,0.0033714722949247378
361,41329,15158,0.5188050557290275,0.5220960715726148,0.003291015843587375
362,73944,5995,0.518832000474939,0.5221076675604304,0.0032756670854913184
363,65231,52283,0.5191619377854992,0.522169291739042,0.0030073539535427907
364,84735,39339,0.5192488544548856,0.5222062659583726,0.0029574115034870507
365,25155,39961,0.5194315712135364,0.5223149050580868,0.0028833338445503065
366,68541,83014,0.5194942758560714,0.5226003185587832,0.003106042702711753
367,74553,12316,0.5195782555204983,0.5229433482121646,0.0033650926916662938
368,78028,42416,0.5195842359393897,0.5230254453992988,0.0034412094599091114
369,3086,6455,0.5196204710555093,0.5230515790622283,0.0034311080067189748
370,83085,11185,0.5199402822676281,0.52315589779399,0.003215615526361848
371,12499,17242,0.5200413692330477,0.5232275880754933,0.0031862188424456317
372,625,7963,0.5200920449054047,0.5238034543255483,0.0037114094201435854
373,83347,20774,0.5204254881400014,0.5239777034008247,0.003552215260823277
374,48593,79069,0.5204448155404147,0.5240944634010164,0.0036496478606017346
375,12921,66409,0.5205997667406054,0.5248413240241222,0.004241557283516828
376,84723,74438,0.5207023237296317,0.5248439145979185,0.004141590868286804
377,31741,3999,0.5207567736438778,0.5249346952191956,0.004177921575317711
378,34715,69203,0.5207693300200669,0.5250130502361926,0.004243720216125735
379,80108,40646,0.5209378470961499,0.5250189720688858,0.004081124972735939
380,55072,46806,0.520967113100575,0.5250300459509093,0.004062932850334322
381,84830,71446,0.5212629656444153,0.5250427208133933,0.003779755168977994
382,2608,4625,0.5215736026666145,0.525300456476748,0.0037268538101334903
383,45288,7582,0.5216457236422241,0.525375663694235,0.0037299400520109938
384,58303,81249,0.521678559358828,0.5260917595033419,0.004413200144513851
385,6846,79740,0.5217339863393865,0.5266535258029996,0.004919539463613121
386,1105,53285,0.521902852370487,0.5266558396142046,0.0047529872437176435
387,43094,13832,0.5219399235926888,0.5270305784741958,0.005090654881506951
388,11925,8915,0.5219783997216414,0.5272481812108948,0.005269781489253389
389,12412,84899,0.5221362230042969,0.5273483598380703,0.0052121368337734175
