pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
55,322,154,0.622838752360014,0.6814861431800597,0.2589950852940477
56,20,140,0.6232807921738102,0.6466269656125104,0.10074829063885049
57,63,183,0.6254205388190021,0.6487088455315257,0.10074829063885016
58,192,224,0.6277329635025083,0.6493282571702248,0.09358437584034152
59,271,275,0.6305299485685104,0.6586851408601287,0.12294927676608425
60,412,124,0.6319395053297209,0.6679201442417131,0.1582467946551981
61,119,83,0.6350231921501575,0.6673167469929919,0.14224626123282713
62,217,29,0.6386650100489478,0.6750592486322513,0.16158300261146363
63,134,410,0.6404128070472488,0.6860069955006333,0.20436082602629624
64,122,362,0.6412937930526551,0.686214489380991,0.20149658127769943
65,4,332,0.6452088741452516,0.6727531725473345,0.12261893339308805
66,342,186,0.6454336527328136,0.7014462545911785,0.2551673784518065
67,104,24,0.6459722096270878,0.6860029866474128,0.18011743740943675
68,360,308,0.6507387963543337,0.7024688952289216,0.23679409916681338
69,312,156,0.650957738099986,0.7064945108211329,0.25516737845180537
70,403,175,0.652809458457259,0.6770276941258476,0.10873404769633033
71,391,127,0.6536764972184704,0.6869353878159997,0.15059138097071334
72,55,27,0.6546172088565787,0.7044409776893054,0.22913868548232752
73,165,237,0.6573070694618126,0.6798381798942426,0.10171175273249489
74,117,405,0.6575240607165487,0.7011569153469971,0.20053311918405448
75,34,310,0.6592293086622021,0.7035420943684607,0.2043608260262968
76,290,394,0.6639102701431908,0.7060061201908737,0.1952961285728365
77,242,86,0.6641252167771198,0.7184729796325506,0.2551673784518055
78,7,59,0.6648720795315586,0.7235461377466555,0.2770380212060438
79,260,364,0.6692939873481729,0.7110090393570593,0.19529612857283596
80,303,367,0.6713102067608666,0.7285596753952039,0.2732103143638024
81,344,132,0.6719099220445226,0.7172367654975361,0.21395999431892943
82,65,305,0.6756872176171801,0.7181935122299652,0.20149658127769954
83,17,389,0.6758983091737485,0.7205841260773084,0.21237560239118713
84,285,81,0.67962843811602,0.7326668810724247,0.256130840545451
85,66,294,0.6799291061949353,0.722875533333549,0.2053242881199422
86,36,32,0.685177901110947,0.7337048268464852,0.23583063707316831
87,149,289,0.6967577696155405,0.7369287423883201,0.19816037332143366
88,247,167,0.708183679774499,0.7439681488906583,0.18011743740943675
89,169,397,0.7169368966933413,0.7648334012259141,0.25004586614292246
90,195,335,0.7247846757807483,0.762508386655308,0.19816037332143333
91,147,235,0.7249768177191901,0.7771590175696246,0.2799022659546416
92,233,89,0.7288624709444905,0.7755985732244827,0.2513396716095626
93,69,297,0.7334159311654582,0.7793821024668535,0.25004586614292257
94,252,340,0.7372151952464832,0.7877551302899003,0.27990226595464174
95,353,197,0.7483077421298205,0.7932740178945804,0.2551673784518058
96,299,351,0.7619893125134324,0.8085560572922718,0.27703802120604415
97,302,354,0.7668793292582327,0.8127244807111849,0.27703802120604415
98,184,16,0.7699154943459895,0.8125749599367771,0.25899508529404724
99,111,43,0.7754174862197122,0.8177965523425625,0.2623312932503141
100,199,251,0.7766625856642554,0.8210327730769537,0.2770380212060439
101,229,281,0.8082003929738938,0.8475349834188914,0.2770380212060437
102,31,51,0.8183662075030326,0.8498586190610726,0.228175223388684
103,141,181,0.8201311914383731,0.8579177724386258,0.28086572804828647
104,356,408,0.8299990337446513,0.8656065097092859,0.2770380212060439
105,198,262,0.8485121063615935,0.8803963616627737,0.27321031436380383
106,193,189,0.8574505550983657,0.8839218755360402,0.2358306370731671
107,264,316,0.8699287235439563,0.8981985429793042,0.2770380212060448
108,191,243,0.8734322678610074,0.9010272560889884,0.27703802120604504
109,103,143,0.8818983011463664,0.9081619785782883,0.28086572804828513
110,363,35,0.9096557863989173,0.9272773809901368,0.23616098044616285
