pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
70,206,254,0.722963554085376,0.7616177992705704,0.20235984269126506
71,79,297,0.7233104121134096,0.7416401112900944,0.09356835731268565
72,274,364,0.7234626400472692,0.7632574777720037,0.208919304647738
73,355,337,0.7266027165749162,0.7450945163194386,0.0951643831048885
74,119,235,0.7269148389523334,0.748072889938429,0.10933498125009489
75,169,197,0.7273393484048154,0.7552293785422797,0.14553482249699268
76,174,16,0.7376698207303773,0.7704202339559154,0.17679320024218526
77,357,237,0.7376714707549124,0.7585612384979739,0.11090674923053667
78,276,154,0.7399431031906912,0.7744800461245493,0.18811039898157822
79,247,127,0.7412345983439804,0.7619321976349288,0.11090674923053734
80,69,89,0.7414185487990679,0.7688166539554604,0.14828684515807944
81,9,351,0.74535007065711,0.7739947549846674,0.15704266437511394
82,107,29,0.7514717386505301,0.7844751221768901,0.18546147969673243
83,302,156,0.7516137934628564,0.7888076431252244,0.2105153304399412
84,325,251,0.7518649503278808,0.7863724241045877,0.19461273542579116
85,365,43,0.7717383618286046,0.8100525102704382,0.23219833278515023
86,96,354,0.7922205728213132,0.8264140276494227,0.22206011423532357
87,219,289,0.798650134768985,0.8317376591968865,0.2201138107749494
88,145,189,0.8023858953771189,0.8320875194872934,0.199221236635573
89,131,51,0.8044122961573856,0.8367993058451013,0.2205005157838964
90,261,243,0.8240338215920114,0.8553249240931811,0.23307128653900988
91,161,143,0.8342578388404601,0.8640308515496337,0.2330712865390101
92,129,35,0.8443282647429873,0.8725973745518977,0.23333007184227172
93,163,281,0.870569719513461,0.8881282722142918,0.1657577701267403
94,311,181,0.8744217300767716,0.8951046006340408,0.20334336748609916
95,210,316,0.893287819735853,0.91325510623716,0.2292701719831678
96,94,262,0.9231903764930162,0.9294294921157998,0.09145309346072716
