pair_id,treated_row,control_row,treated_propensity,control_propensity,distance
41,15701,7974,0.01579425735630402,0.015793776782995737,4.805733082834107e-07
42,83177,63631,0.01583911861298282,0.01583913697704263,1.836405981101019e-08
43,3891,48952,0.01654765661097236,0.016548359731628836,7.031206564755976e-07
44,65051,34261,0.016647177306401754,0.016647212913749525,3.560734777169339e-08
45,66596,23439,0.016793085236133924,0.016793230033765347,1.4479763142324908e-07
46,26647,73165,0.016816560525603652,0.016817954476266505,1.393950662852833e-06
47,68908,38847,0.01703820390225338,0.017037797134544376,4.0676770900541226e-07
48,43898,58799,0.01722145652095327,0.017219428290460803,2.0282304924665318e-06
49,66401,379,0.017422992497231393,0.01742371105429305,7.185570616574655e-07
50,67207,52753,0.01746436636077841,0.017462766246280393,1.600114498016142e-06
51,56979,56245,0.017551359405059724,0.017551023839459768,3.3556559995637225e-07
52,58027,25335,0.01759074928327198,0.017590767009646277,1.772637429550694e-08
53,10037,84061,0.017824401270632596,0.01782541768678462,1.0164161520220816e-06
54,72248,48655,0.017831025088579717,0.017829621899218016,1.4031893617004465e-06
55,2458,21714,0.017871478818995208,0.017871638289809956,1.5947081474787517e-07
56,47561,65752,0.018093560836691842,0.018093373160693343,1.8767599849894845e-07
57,77982,44101,0.018288982006028236,0.018289496157221134,5.141511928985487e-07
58,64992,48704,0.018291361408761114,0.01829138101919747,1.9610436354650096e-08
59,75346,46904,0.01848009228369418,0.018479553997443242,5.382862509374642e-07
60,6048,6683,0.018502361970054837,0.018502761064778363,3.9909472352578357e-07
61,43835,1134,0.01888108298480858,0.01888076875352992,3.1423127865720657e-07
62,18699,3567,0.01890541229918043,0.01890562511536446,2.128161840295184e-07
63,57969,80445,0.019024511968312147,0.019024250565526233,2.614027859136614e-07
64,52727,24773,0.019133824161512804,0.019134513169117684,6.890076048801652e-07
65,17793,18357,0.019147315763720245,0.01914822733448459,9.115707643447823e-07
66,13060,27527,0.019223625282262093,0.01922403953910753,4.142568454379436e-07
67,52706,48077,0.01922727781988295,0.019226316654399975,9.61165482975257e-07
68,70359,57357,0.01954265846851531,0.019543354663007814,6.961944925033825e-07
69,65554,3012,0.019872492362306083,0.01987246686354433,2.5498761751369114e-08
70,54286,69417,0.019903492340813227,0.0199034905100555,1.8307577259735197e-09
71,77780,36545,0.01996031132615302,0.019961745613793623,1.434287640603854e-06
72,3791,17140,0.019966416737125604,0.019964623016149995,1.793720975609009e-06
73,2535,32327,0.01998261787263878,0.01998331642922373,6.985565849521036e-07
74,40179,23263,0.020072942236737362,0.020069890020250867,3.0522164864953127e-06
75,37245,25058,0.020228934067966393,0.020230563920262016,1.629852295622486e-06
76,24844,15106,0.020233180817564277,0.020233202102600652,2.1285036375801036e-08
77,83596,47671,0.020388386476784273,0.020389033047681884,6.465708976104156e-07
78,47393,63786,0.020611918621959217,0.020611160870064336,7.577518948802264e-07
79,43001,29923,0.020687177726559498,0.020686913843402478,2.638831570200839e-07
80,58048,22551,0.021122455970211035,0.021124749225773592,2.293255562557661e-06
81,10231,22963,0.02126040141019204,0.02125946046984449,9.40940347547714e-07
82,55976,42764,0.021355993801870227,0.021356139670895082,1.4586902485555497e-07
83,47771,84346,0.021723272406454715,0.02172302922058982,2.4318586489685545e-07
84,116,69604,0.021739167516285785,0.02174038151550577,1.2139992199844407e-06
85,7807,14520,0.0218214850507216,0.02182157428318341,8.923246181194444e-08
86,46740,22206,0.021832377677289565,0.021829488348368394,2.8893289211705253e-06
87,29831,67250,0.022018010772328483,0.022016110789452037,1.8999828764465487e-06
88,5238,6940,0.022026532486378623,0.022026602628954856,7.01425762333896e-08
89,63379,71091,0.022101390966686736,0.022101067662074262,3.2330461247412345e-07
90,59825,13503,0.02225030499362201,0.022252067112176692,1.7621185546823348e-06
91,19013,257,0.022490240764405593,0.02249392927418395,3.6885097783566356e-06
92,61108,54775,0.022577797810653964,0.02257795625388556,1.584432315973605e-07
93,42982,22277,0.022577824668721075,0.022576809000860808,1.0156678602671332e-06
94,47459,43448,0.022710095668467867,0.022709909110625353,1.865578425144787e-07
95,24884,71301,0.023016914329877115,0.023016506235479343,4.080943977712026e-07
96,60693,57874,0.023161245075468972,0.023162593629736217,1.3485542672449224e-06
97,5894,28898,0.023258951701418673,0.023260498136535305,1.5464351166318002e-06
98,24897,44305,0.023276384587664258,0.023275879005269662,5.055823945956939e-07
99,72573,57579,0.023338535447934797,0.02334290540509188,4.369957157083354e-06
100,47370,48533,0.02351036500878371,0.023508856729740638,1.5082790430741289e-06
101,65368,58291,0.02359392355621134,0.02359594990976835,2.026353557008781e-06
102,30,38334,0.024196499695926493,0.024192339278478817,4.160417447676701e-06
103,27254,71774,0.024219312645047283,0.024219675253744723,3.626086974399534e-07
104,20522,39247,0.024223001280886527,0.0242253335781238,2.3322972372737116e-06
105,10621,56443,0.0244769832205441,0.02447661240714532,3.70813398781894e-07
106,32317,72274,0.024698990406971568,0.024703300191054697,4.309784083129237e-06
107,71582,83972,0.02475911275695488,0.024757655236687107,1.4575202677731547e-06
108,80690,71881,0.025176191918383328,0.025176810827786653,6.189094033243192e-07
109,63440,8459,0.02525514183587337,0.02525504928786344,9.254800992924972e-08
110,83351,67644,0.02526552496371545,0.025265209640567807,3.153231476413221e-07
111,73625,5604,0.025332838078766885,0.025330480968349594,2.357110417291336e-06
112,8593,65165,0.025446924063429955,0.02544675216766932,1.7189576063600387e-07
113,51198,44829,0.025713724114859973,0.02571434491408045,6.207992204777801e-07
114,63829,61748,0.025939986153092943,0.025940040933497936,5.478040499343195e-08
115,67140,29093,0.025979308706306017,0.02597772964916725,1.5790571387674923e-06
116,67187,79491,0.025998206965553165,0.025997703446119954,5.035194332106419e-07
117,22990,14874,0.026083860409280922,0.02608311869330717,7.417159737510559e-07
118,58840,65011,0.026244945899193312,0.026245679649417538,7.337502242257821e-07
119,7659,71354,0.026371258118718124,0.02637109176988743,1.6634883069285844e-07
120,55366,61080,0.026400710412779343,0.026400117618635432,5.927941439110018e-07
121,68697,84167,0.026412820442081868,0.02641292440872209,1.0396664022402358e-07
122,9465,76537,0.026470776356978143,0.02646755921341511,3.2171435630327927e-06
123,34242,74783,0.026483455330661917,0.026483022753720605,4.3257694131229596e-07
124,62146,52154,0.026528150124785668,0.026529359033556767,1.2089087710991098e-06
125,50155,52673,0.02681915662622003,0.026819397683046167,2.4105682613559387e-07
126,34087,70039,0.027189295929037807,0.027192030223294538,2.734294256730857e-06
127,1698,46263,0.02726669823722659,0.027270428638668638,3.7304014420466713e-06
128,82845,73779,0.027516703110276607,0.02751826668894675,1.563578670142618e-06
129,70633,53075,0.027744990721634985,0.027746489668164894,1.4989465299090898e-06
130,82749,23363,0.0281753801899071,0.028174556805945168,8.233839619321837e-07
131,10600,12945,0.028201620247615133,0.028203738458913608,2.1182112984741153e-06
132,1254,51320,0.028205317333494063,0.028205967960147897,6.506266538343353e-07
133,80711,32886,0.028247135472411568,0.028245401368363884,1.7341040476834269e-06
134,75061,64915,0.02848364558140934,0.028483126906456786,5.186749525536161e-07
135,44857,12861,0.02850694053851826,0.028506381569776584,5.589687416748812e-07
136,54830,33993,0.02861887653162575,0.028618087554257918,7.889773678305956e-07
137,20994,55705,0.02862662995118677,0.028626921096414085,2.9114522731576997e-07
138,48248,71432,0.028711534681376685,0.028709897725101203,1.6369562754817157e-06
139,71596,10024,0.028715795425755513,0.028726964038460263,1.1168612704750419e-05
140,12523,31166,0.028818182185310365,0.028820466258833485,2.2840735231198506e-06
141,65100,62849,0.028859376303947526,0.028859346393582008,2.991036551769355e-08
142,70205,40981,0.029065620038098906,0.02906635872287744,7.386847785326167e-07
143,42670,1245,0.029203693229210688,0.0292041604770043,4.6724779361254076e-07
144,17886,53151,0.0296020621493266,0.02960294755534472,8.854060181175127e-07
145,40989,22715,0.029609587717490757,0.02961074529851691,1.1575810261524322e-06
146,44092,60272,0.029635400974993963,0.02963593290362438,5.3192863041715e-07
147,12848,84309,0.02965076769489598,0.029651141771336847,3.7407644086842606e-07
148,73388,65129,0.03007914915787951,0.030081976637846338,2.8274799668270845e-06
149,56982,70238,0.03021628774098374,0.03021553030738122,7.574336025224782e-07
150,24027,65040,0.030234571341554103,0.030234740590384255,1.6924883015217995e-07
151,67345,44743,0.03033457101008795,0.03034014076797623,5.569757888280319e-06
152,69089,55165,0.030669905005003963,0.030670790562806395,8.855578024317967e-07
153,70607,68711,0.03106218589737322,0.031062046249679443,1.3964769377677877e-07
154,77688,17414,0.031126014489477632,0.03112051251390216,5.501975575472606e-06
155,27590,50370,0.03129117859243541,0.031297055308071184,5.876715635774743e-06
156,32372,54490,0.03159021480864074,0.031590420619239876,2.0581059913260535e-07
157,22299,47912,0.0317568896204036,0.03175614954790755,7.400724960499039e-07
158,58829,59365,0.03192086948682706,0.03192299123139477,2.1217445677068625e-06
159,16404,53440,0.03209714753381733,0.03209481271315837,2.3348206589571263e-06
160,77603,9425,0.03212625700684735,0.032127687434633935,1.4304277865875847e-06
161,81322,68333,0.032162296635484,0.032162695520349935,3.9888486593614436e-07
162,78345,58767,0.032226334936658114,0.03222579805761504,5.3687904307681e-07
163,12562,7042,0.03232789714939455,0.032338852372617,1.0955223222454402e-05
164,27109,7469,0.03241370835188986,0.03241506066463265,1.3523127427930715e-06
165,5437,76698,0.03257003780322156,0.032571628814865576,1.5910116440143174e-06
166,61797,3634,0.03297850510342323,0.03297817939680492,3.2570661830794156e-07
167,63546,32840,0.0331284661115611,0.03312587261210322,2.5934994578799553e-06
168,58405,285,0.03330467176220712,0.03330598530685717,1.3135446500500692e-06
169,55977,61499,0.033434011279413804,0.033435915348924754,1.9040695109495687e-06
170,37967,63597,0.033491091781956896,0.03348856676415213,2.5250178047678262e-06
171,52377,2424,0.03366969658713471,0.03367057321821901,8.766310842997505e-07
172,39074,53692,0.03368078009965257,0.03368379836797583,3.0182683232599095e-06
173,9804,60292,0.03384024770995036,0.03383966652461288,5.811853374809717e-07
174,15777,48928,0.033903062397566144,0.03390655224394071,3.489846374563066e-06
175,63831,23272,0.03464837509973235,0.034649662180058376,1.287080326026202e-06
176,75584,9569,0.034797941266221426,0.03479926733702298,1.3260708015550016e-06
177,4166,28562,0.0348324929234203,0.03483036605804974,2.126865370558062e-06
178,27790,75553,0.034909489083320096,0.03490754292007272,1.94616324737662e-06
179,31976,70537,0.03493922899347086,0.03493138235697904,7.846636491816439e-06
180,77019,27867,0.03495120445491436,0.03495343945197633,2.2349970619645054e-06
181,3745,76866,0.035308824275744576,0.03530973109239712,9.068166525461052e-07
182,84580,78344,0.03532479623469311,0.03532104971542431,3.7465192688004856e-06
183,52434,24038,0.03534015922116382,0.03533717549437235,2.9837267914722965e-06
184,19306,74728,0.035486182408849994,0.03548784312944022,1.6607205902269273e-06
185,51205,764,0.03551293269894622,0.035514741013588494,1.8083146422764873e-06
186,80520,32566,0.03555239700189085,0.03555815462625195,5.757624361099611e-06
187,84083,40746,0.035654120165662696,0.03565594372451439,1.8235588516921086e-06
188,19393,50203,0.03584235868769578,0.03583993991723437,2.4187704614070382e-06
189,50448,41958,0.035848207913792146,0.03584592907380652,2.278839985624115e-06
190,38148,70766,0.03642737610763342,0.0364284317206786,1.0556130451769286e-06
191,33990,82732,0.03655957393256823,0.03655715598203852,2.4179505297081128e-06
192,29119,71713,0.036640638511117374,0.036640960072351056,3.2156123368209943e-07
193,59397,17101,0.03676172803842022,0.036763557956079156,1.8299176589367527e-06
194,80209,20494,0.03676650741827233,0.036764361343792,2.1460744803331044e-06
195,26434,46720,0.03685795736570578,0.03685881256740936,8.552017035784454e-07
196,29163,45479,0.03685868844460687,0.03685882360076846,1.3515616158893407e-07
197,35977,28217,0.03686898371124375,0.03686850098326811,4.827279756411396e-07
198,13359,14699,0.03687854507807652,0.036875102762271066,3.4423158054575076e-06
199,66066,13120,0.03720154869244834,0.03720238076791073,8.32075462385562e-07
200,78220,63682,0.0374789194051898,0.03747931016248501,3.9075729521553804e-07
201,55194,20331,0.03775240854842589,0.037760990891706266,8.582343280376381e-06
202,5451,61621,0.03777006996063342,0.037771940040801075,1.8700801676513334e-06
203,59261,34409,0.037822091068954046,0.03782512128359104,3.030214636996764e-06
204,48795,51749,0.03791775499481098,0.037915730120268554,2.0248745424278347e-06
205,45504,56363,0.037920091366999364,0.037920223432011124,1.3206501175977436e-07
206,255,14793,0.037924159433350924,0.03792594783710108,1.788403750153933e-06
207,64243,73327,0.03821909356633878,0.03822331754945956,4.223983120783814e-06
208,24163,44432,0.03826673243228763,0.0382668345329098,1.02100622172141e-07
209,83536,56159,0.03851569784563614,0.038516457294145955,7.594485098155745e-07
210,1935,49340,0.03868648055393725,0.03868743713436298,9.56580425724718e-07
211,74718,19280,0.038735749942360335,0.0387379305894628,2.1806471024662932e-06
212,74825,17502,0.03873882751864685,0.03873848300904644,3.445096004098258e-07
213,40591,4366,0.0387838117303541,0.03878569530788639,1.8835775322939563e-06
214,81389,51133,0.038847546159542605,0.03884776214316382,2.1598362121705295e-07
215,67992,79913,0.038969750384373225,0.038966756066699984,2.994317673241098e-06
216,20268,3158,0.039097774235455504,0.03909785062792243,7.63924669286431e-08
217,42873,35714,0.03948869824662365,0.039488303745627264,3.9450099638405067e-07
218,38274,48415,0.03967128745925539,0.03967597172986573,4.684270610337549e-06
219,43272,31762,0.03968987029482411,0.0396910810740512,1.210779227087122e-06
220,20004,20575,0.039695434734176166,0.03970442644374155,8.991709565385475e-06
221,34392,73167,0.03991748123559867,0.039912941553837275,4.539681761395187e-06
222,41980,22040,0.0400162374388024,0.04001710769641425,8.702576118485572e-07
223,65462,41688,0.04006210492693341,0.04005875080356572,3.3541233676950832e-06
224,7871,45884,0.04020656577568323,0.04020798024315335,1.414467470116365e-06
225,16496,12373,0.040275730981145924,0.0402715727806735,4.158200472427487e-06
226,71912,27361,0.04036146916708921,0.04036355132026309,2.0821531738837717e-06
227,84387,60975,0.041080979158277416,0.0410770103215058,3.968836771617301e-06
228,65886,21395,0.04113229381890705,0.04113426398787387,1.9701689668236155e-06
229,31487,82422,0.041251455704851794,0.04125050199358637,9.537112654264823e-07
230,40448,31367,0.04135273741301152,0.0413505674838339,2.1699291776200447e-06
231,69085,53520,0.04151442988860191,0.04151353372129243,8.961673094859401e-07
232,75325,49926,0.041520808258392036,0.04152248918792194,1.6809295299013982e-06
233,62374,14076,0.04161188521507305,0.041614080095825165,2.1948807521141034e-06
234,37412,19914,0.04173433367164882,0.041732476884307756,1.8567873410618718e-06
235,8822,23167,0.04178901656889709,0.04179031456197558,1.297993078491766e-06
236,28126,68133,0.0417989525268435,0.04179928837902966,3.35852186159058e-07
237,67009,26992,0.04183949012428699,0.04183896384781185,5.262764751420845e-07
238,70838,51634,0.04186499123644808,0.04185661119319746,8.380043250620639e-06
239,24472,55536,0.04213709746494981,0.042134749391593625,2.348073356188418e-06
240,13487,7700,0.04227279383255545,0.042272619217075424,1.7461548002667415e-07
241,50526,74369,0.042300391524794805,0.04230013081233772,2.6071245708136903e-07
242,26609,71613,0.042446104102757884,0.04243570821523101,1.0395887526874759e-05
243,11497,27893,0.04249541012727961,0.04249386003599035,1.550091289256872e-06
244,48284,39937,0.04254436371503742,0.042546885642071784,2.521927034364324e-06
245,24100,85118,0.042655323348021586,0.04265249767109506,2.825676926526688e-06
246,78567,3686,0.04265970384010049,0.042666743764952476,7.039924851987012e-06
247,5216,62122,0.042687944278409586,0.04268442393357901,3.5203448305737295e-06
248,54284,17230,0.04271438417332307,0.0427155644852575,1.180311934426137e-06
249,10974,36774,0.04274650453194093,0.042740455768288985,6.048763651948785e-06
250,74249,56667,0.04275379926298413,0.04275349959137207,2.996716120598486e-07
251,17678,55301,0.0428760842454854,0.04287230343476718,3.7808107182166206e-06
252,52886,16069,0.04319547959979075,0.04319318385282271,2.295746968035417e-06
253,30076,65355,0.04338276647370085,0.04338464333124102,1.876857540168697e-06
254,84003,80551,0.04389396712189872,0.04391013450835884,1.6167386460118338e-05
255,12051,68985,0.04391539408079458,0.04391136713432964,4.026946464945336e-06
256,72918,9348,0.04403676437284586,0.044037175788317874,4.1141547201667406e-07
257,53466,67448,0.04406282249503422,0.04405992208063743,2.9004143967947815e-06
258,54907,67088,0.04412137063875555,0.04413049108123236,9.120442476813484e-06
259,9171,60970,0.04413837219526117,0.04413854862405264,1.7642879147211632e-07
260,83357,81798,0.04420667452804451,0.044204522623376055,2.1519046684570498e-06
261,5651,74422,0.04451983481767398,0.044519048737672234,7.860800017439606e-07
262,56116,63249,0.044560111311393515,0.04455836219745241,1.7491139411018874e-06
263,65016,62685,0.04460904185648705,0.0446107667853292,1.724928842150586e-06
264,69932,51051,0.04485313264600585,0.04485179429611458,1.3383498912722391e-06
265,44265,20893,0.04493654761721021,0.04493818553832506,1.6379211148498385e-06
266,30737,18012,0.04493712543384398,0.04493913756993996,2.0121360959773904e-06
267,56362,8857,0.045038009174773526,0.04504371228032113,5.703105547601173e-06
268,1752,10300,0.045256752498324705,0.045262987175796694,6.234677471989025e-06
269,21281,21444,0.04555072303570655,0.04554914074780305,1.582287903499624e-06
270,52251,7738,0.045986243348989986,0.045987106425053006,8.630760630207179e-07
271,65414,26746,0.04607133538301157,0.04607524274093214,3.907357920565624e-06
272,15199,72916,0.046130421864880165,0.04613510195399131,4.680089111142038e-06
273,23233,78369,0.0461581489771282,0.04615398283809181,4.1661390363934014e-06
274,11316,56383,0.04625756488688249,0.04625788181098101,3.169240985201327e-07
275,68537,57805,0.046415614691005934,0.046397729811477044,1.7884879528889952e-05
276,60812,33171,0.0464542640118023,0.046451928306676,2.335705126296772e-06
277,57437,29459,0.047000912713744875,0.047002298593918884,1.385880174009646e-06
278,49864,74897,0.04704354693535741,0.04704318175033088,3.651850265309897e-07
279,23081,63079,0.047077619025951215,0.04707848630864411,8.672826928984856e-07
280,42829,36626,0.04714840968341605,0.047152347004695574,3.937321279526285e-06
281,76415,66867,0.04720507791603317,0.04720535927121076,2.813551775865397e-07
282,15714,77100,0.047263839017469673,0.047266229934141236,2.3909166715629926e-06
283,6245,82756,0.04727751927258162,0.04728555745062401,8.038178042388266e-06
284,23688,16775,0.047458297920414796,0.047458291035349265,6.885065531592183e-09
285,67664,13965,0.04873762282373678,0.0487390418721027,1.419048365917941e-06
286,34638,19302,0.0488939214744089,0.048897995339148716,4.073864739814748e-06
287,56189,30183,0.04899947674938425,0.04900088019591873,1.4034465344800462e-06
288,35774,63653,0.049158777252845946,0.0491541709016922,4.6063511537491886e-06
289,23371,62503,0.04917104680140177,0.049170044263888754,1.002537513013213e-06
290,2476,41158,0.049434484751848064,0.049430084662352505,4.4000894955584235e-06
291,40901,66852,0.04952311718644438,0.04953259429906877,9.477112624389772e-06
292,82309,57745,0.049736485481595184,0.049737410176867634,9.246952724500934e-07
293,64978,42346,0.049755411641230055,0.04974753826704145,7.873374188602233e-06
294,28218,51926,0.04988944403754519,0.04989003365631225,5.896187670606512e-07
295,62973,79942,0.04990769015483277,0.04990778608102419,9.592619142073655e-08
296,53419,53678,0.05008802480946887,0.05009082595649773,2.801147028858031e-06
297,68685,43485,0.050172560375438165,0.05017106447103885,1.4959043993165166e-06
298,31163,30152,0.05030643350182315,0.05030365382018861,2.779681634541842e-06
299,58542,48344,0.050391861499862696,0.05039562528722082,3.763787358126991e-06
300,43476,6325,0.05039696069621439,0.050396660807038196,2.998891761932243e-07
301,62469,64326,0.050586183497041526,0.05058695601284219,7.725158006621768e-07
302,42812,23958,0.050839016212589946,0.05084424980545667,5.233592866721315e-06
303,38295,14871,0.050942877217286756,0.05094403234872844,1.1551314416866076e-06
304,71098,606,0.050954586240388094,0.05094950069728452,5.085543103577894e-06
305,25114,84109,0.05099650456440008,0.05099550482873205,9.997356680280234e-07
306,60800,65098,0.051123073317491476,0.05112215871128975,9.146062017253986e-07
307,8013,20149,0.05114612169681976,0.05114547791714432,6.437796754368841e-07
308,5713,58451,0.05158376927063839,0.05158452736940649,7.580987681013451e-07
309,51531,58870,0.05166675907079872,0.051668568913926835,1.8098431281143856e-06
310,11428,40330,0.05167029785575056,0.05168006355388489,9.765698134329981e-06
311,57113,80502,0.05185876606934579,0.05186102541523193,2.2593458861436266e-06
312,72108,18489,0.0519151999294444,0.051915087379282035,1.125501623636116e-07
313,39579,66932,0.05191758201884255,0.0519095694635596,8.01255528294631e-06
314,28198,63281,0.05192852518183396,0.051948927107495935,2.0401925661973908e-05
315,81990,55692,0.051935768617260326,0.051959101244304,2.3332627043674836e-05
316,27574,65473,0.05212364511484368,0.05212115495350778,2.4901613358968566e-06
317,12921,71752,0.052324144710968946,0.052326375782833744,2.231071864797207e-06
318,50093,70912,0.052581986421426814,0.05258011940485009,1.8670165767217806e-06
319,58611,14159,0.05283323328133116,0.05283335277490051,1.194935693518695e-07
320,58258,71026,0.052839261597661946,0.05283671618334034,2.5454143216044334e-06
321,9737,12696,0.05324811340206106,0.05324907913755556,9.65735494504183e-07
322,8819,20636,0.05332616904393241,0.05334641782766496,2.024878373254463e-05
323,30150,38866,0.05335575042509123,0.05335514571951396,6.047055772714915e-07
324,11952,33095,0.05340766114046055,0.05340847716567457,8.160252140190782e-07
325,25767,55647,0.05355717885683938,0.053563783645006614,6.6047881672332e-06
326,82454,47050,0.05384935935481241,0.053848296700844824,1.062653967584537e-06
327,43545,72780,0.05413017437345657,0.05413527762761257,5.103254156001158e-06
328,80740,15395,0.05433285783434287,0.054332080722484334,7.771118585367387e-07
329,42782,80636,0.05439184369734342,0.0543863042728601,5.539424483322342e-06
330,84924,84401,0.05441340913781664,0.05441215660380104,1.2525340156027687e-06
331,80423,25524,0.054562597099770946,0.054559971663460174,2.6254363107713896e-06
332,74904,6433,0.05459027170660551,0.054588519883236535,1.751823368978389e-06
333,56926,3070,0.05460060770159938,0.05460382611283481,3.218411235433871e-06
334,77663,65669,0.054770177782018294,0.05476942663706471,7.51144953584082e-07
335,68670,3473,0.054913002922958136,0.05490298615504121,1.0016767916926073e-05
336,987,38157,0.05498655815686923,0.05499359776910812,7.039612238891879e-06
337,1922,29668,0.055191912156764215,0.05520035648900846,8.444332244242347e-06
338,21701,26126,0.05530519373414558,0.05530524921283519,5.547868960759095e-08
339,656,15998,0.05537236210984518,0.05537863916246436,6.2770526191788245e-06
340,10166,48884,0.05545507685768573,0.05545129466987156,3.782187814167781e-06
341,22064,21164,0.05552655406523901,0.05552580634033649,7.477249025153454e-07
342,8555,51107,0.05572961738949352,0.055728341702423495,1.2756870700278422e-06
343,75059,36418,0.055788359232681446,0.055788153570689995,2.0566199145088948e-07
344,67987,16173,0.056078813995306204,0.05608209575968928,3.281764383078478e-06
345,19064,69300,0.05611012931779062,0.05611046444767906,3.351298884374243e-07
346,51778,9301,0.05629027187161838,0.05628736027994807,2.9115916703043032e-06
347,55953,48624,0.05630169462207231,0.05630074524692092,9.49375151389209e-07
348,54595,79061,0.05663478336603425,0.05661869603544681,1.608733058744427e-05
349,45573,18559,0.05681728279456292,0.05682467322707709,7.390432514173262e-06
350,79457,84756,0.05713572171684189,0.05713312552321298,2.596193628912058e-06
351,52140,72798,0.05739829048034166,0.0574022914814438,4.001001102142687e-06
352,76864,9398,0.05747835110072705,0.05747663800877031,1.7130919567412417e-06
353,1373,71937,0.05748977518361096,0.0574976919877574,7.916804146440581e-06
354,59412,30713,0.05753178988724206,0.05753463681552608,2.8469282840198895e-06
355,47963,48852,0.05759749342033695,0.0575962878737432,1.2055465937535481e-06
356,67808,79004,0.05778379781485734,0.057784779188757525,9.813739001857114e-07
357,25064,9130,0.05781822278910028,0.05781786295763547,3.5983146481205486e-07
358,57019,2391,0.05798788544679095,0.05799440503119321,6.519584402259193e-06
359,38058,11953,0.05801308130055055,0.058016845066191605,3.7637656410544063e-06
360,37078,71630,0.058055710780458056,0.05805094399979149,4.766780666562442e-06
361,63238,16950,0.05827243879536307,0.058281990162400744,9.551367037674563e-06
362,3581,45125,0.05846402212285718,0.058465091941958404,1.0698191012237235e-06
363,56820,78908,0.0585325308966547,0.05853104313878769,1.487757867013606e-06
364,76512,15708,0.05886833247576973,0.05887048621576289,2.153739993161763e-06
365,31386,50119,0.05888981635421548,0.05888164153734398,8.174816871500679e-06
366,64429,14909,0.058969179863759776,0.0589771814263286,8.001562568825393e-06
367,549,67305,0.058993169940578405,0.05900625036358952,1.3080423011117837e-05
368,62760,78222,0.05906351028197572,0.05907039812005168,6.8878380759598845e-06
369,16530,72356,0.05926534534354743,0.05927755676617551,1.2211422628076452e-05
370,14772,25384,0.05954511827471291,0.05954334906326758,1.7692114453321528e-06
371,15866,52080,0.05970743507950294,0.059701679921128965,5.7551583739767764e-06
372,64378,16376,0.060046049084173776,0.060046804287166924,7.552029931481852e-07
