row_index,treatment,propensity_score,logit_propensity_score
68,1,0.8447896019746012,1.6943060015163354
69,1,0.7630013714246446,1.1692054741773967
70,0,0.579648110012657,0.32132901875043485
71,1,0.45520555954395575,-0.17965945389335905
72,0,0.6274546363326557,0.5213125636336028
73,1,0.8607948991408432,1.8219078723386035
74,1,0.6064763387948694,0.43252451874172354
75,1,0.8528626339160126,1.757231882141868
76,1,0.47262122036962817,-0.10962477221615544
77,1,0.7669145989690292,1.190970536488844
78,0,0.4505588877502365,-0.19841281710803552
79,1,0.7551544226388438,1.126294546292109
80,1,0.8614357746882225,1.8272665638190706
81,0,0.7861992977349834,1.3021660364801326
82,1,0.611658634912174,0.45428958105317047
83,0,0.6213676396974561,0.4953572104423507
84,1,0.7678711299939938,1.1963292279693123
85,1,0.9239259371350661,2.496924536674314
86,0,0.7516704278353962,1.107541183077433
87,1,0.91925359177077,2.4322485464775765
88,0,0.5058336827919606,0.023335790086580065
89,0,0.789834995417815,1.3239310987915796
90,1,0.4836427754077642,-0.0654522548052999
91,1,0.8583084729609904,1.8013112106278188
92,1,0.9243017278318876,2.50228322815478
93,1,0.878380515840284,1.9771827008158425
94,1,0.9178506069164281,2.4134951832628992
95,1,0.6521079244872564,0.628317772745086
96,1,0.7907231335047401,1.3292897902720486
97,0,0.6908698911659347,0.8041892629331095
98,1,0.8560124209721283,1.782557847413142
99,1,0.957191435089403,3.1072652108132868
100,1,0.8789518153783543,1.9825413922963104
101,1,0.8806865555810419,1.9989477631272896
102,0,0.6478414316037328,0.6095644095304098
103,1,0.8737214871125284,1.9342717729305534
104,1,0.692013167763019,0.8095479544135781
105,1,0.8918851483074347,2.110143263118579
106,1,0.9564163748782355,3.0885118475986113
107,1,0.7863956284730844,1.303334437080795
108,0,0.5122610575164712,0.049054064270716916
109,1,0.383186128987123,-0.4760464630682222
110,0,0.49006781154632795,-0.03973398062116333
111,1,0.7832951669135805,1.284973382778982
112,1,0.5399768773979288,0.1602495642620052
113,1,0.8811013254339933,2.002900974999979
114,1,0.33834653810979565,-0.6706713164709215
115,1,0.6579193993965536,0.6540360469292228
116,0,0.38445347022159876,-0.47068777158775327
117,1,0.696335378678541,0.8299075371172461
118,1,0.7800949909655721,1.266220019564305
119,1,0.682488480057168,0.7652315469205117
120,1,0.5453784459916734,0.1820146265734524
121,0,0.549579092000668,0.19897020126748804
122,1,0.6536863277636167,0.6352826837145465
123,1,0.533523185532208,0.13429421107075257
124,0,0.6974672933583039,0.8352662285977152
125,1,0.8943401807675251,2.1358615373027146
126,0,0.36872027969867066,-0.5377107541681864
127,0,0.6871860808251516,0.7869966092319584
128,1,0.5509052372418948,0.20432889274795613
129,1,0.8183077551857354,1.5049242014529556
130,1,0.5288531207579487,0.11554084785607623
131,1,0.8084930854305366,1.4402482112562214
132,0,0.7020400329997392,0.8570312909091617
133,1,0.5822290870670833,0.33193076357022316
134,1,0.6831407501105472,0.7682432460172821
135,0,0.5664188320999701,0.267254773373488
136,1,0.8191031277813261,1.5102828929334247
137,1,0.9432608386929953,2.810878201638424
138,1,0.8055726544631151,1.4214948480415448
139,1,0.811840406615326,1.4620132735676687
140,0,0.5835319492756161,0.3372894550506918
141,1,0.8372469113388906,1.637884763755691
142,0,0.5618076125469385,0.248501410158812
143,0,0.892378014766506,2.1152648755919303
144,1,0.9435469546487117,2.8162368931188926
145,1,0.7324223311950403,1.0069474279059325
146,1,0.8089589596835267,1.4432599103529915
147,1,0.7195582488240951,0.9422714377091981
148,1,0.8379757918868724,1.6432434552361588
149,1,0.7536440861878959,1.118142927897222
150,1,0.8255563002449005,1.5544554103442805
151,1,0.8944505388827553,2.137029937903378
152,1,0.7334712179240258,1.0123061193864011
153,1,0.9099399081917495,2.312901428091401
154,0,0.7157583949924549,0.923518074494521
155,1,0.9044973550664596,2.2482254378946656
156,0,0.754637653079574,1.1235016193776892
157,1,0.9186464546860553,2.4240969280826907
158,1,0.8926669152033219,2.1182765746887013
159,1,0.8344207862907478,1.617288102044908
160,1,0.9103780854449915,2.3182601195718684
161,1,0.8573142150616266,1.7931595922329304
162,0,0.5681285365845231,0.27421968434294836
163,1,0.8318683718316074,1.5989270477430928
164,0,0.30789354110707556,-0.809985708647904
165,1,0.620250028020082,0.4906096000570956
166,1,0.41175436152768324,-0.3567176515068101
167,0,0.7247186234458013,0.9679897118933349
168,1,0.4608964906215659,-0.15673410662364143
169,1,0.7583878548318836,1.1438612020813579
170,0,0.5734606625952349,0.2959847466543953
171,1,0.4489278089138873,-0.20500372598939787
172,0,0.6215113980168187,0.4959682915375643
173,1,0.6254916464483172,0.512923866231599
174,1,0.72096157564428,0.9492363486786582
175,0,0.6102225701124234,0.44824787603486455
176,1,0.46630886834345087,-0.13496904431219475
177,1,0.7623535327790937,1.1656262643928053
178,0,0.4442929587756482,-0.22375708920407467
179,1,0.7504381160097018,1.1009502741960702
180,0,0.49405689382823054,-0.023773544320905657
181,0,0.8604314254225333,1.818877866417068
182,1,0.6057529563030469,0.4294945128201886
183,0,0.615386818719663,0.47001293834631114
184,1,0.7633230049841759,1.1709849558732734
185,1,0.6560824296757228,0.6458844285343351
186,0,0.746909503163524,1.0821969109813938
187,1,0.6413454205531647,0.5812084383375996
188,1,0.8610737042683265,1.8242365578975361
189,0,0.863024727729025,1.8406429287285138
190,1,0.6109386674542786,0.4512595751316348
191,1,0.8551981497737607,1.7759669385317796
192,1,0.6572905422250289,0.6512431200148033
193,1,0.8756469654215495,1.9518384287198023
194,0,0.6370204067712907,0.5624550751229237
195,1,0.6463363013001897,0.602973500649047
196,1,0.8636569635521884,1.8460016202089826
197,0,0.7893315858282731,1.320901092870044
198,1,0.8528603366150496,1.757213575317102
199,1,0.7783755958182943,1.2562251026733096
200,1,0.8762292962815453,1.9571971202002705
201,1,0.8072277790366827,1.4320965928613332
202,0,0.6420378807162079,0.5842201374343705
203,1,0.9206333500434962,2.450983602867488
204,1,0.7902212862544337,1.3262597843505122
205,1,0.9325700565997139,2.6268550930555126
206,1,0.7751236273457646,1.2374717394586328
207,1,0.9283874689058862,2.562179102858779
208,0,0.5382417558460084,0.1532663464677802
209,1,0.8105920351233846,1.4538616551727799
210,1,0.8687753843462674,1.8901741376198382
211,1,0.8733868010062493,1.9312417670090183
212,1,0.9329062478800962,2.6322137845359825
213,1,0.8915926297469922,2.1071132571970423
214,1,0.7788946994773343,1.2592368017700797
215,1,0.9298210777595362,2.583944165170224
216,0,0.37847360536450675,-0.4960320436837926
217,1,0.6909497605974754,0.8045632650212072
218,0,0.4893106323373806,-0.042763986542698355
219,1,0.7827804005733733,1.2819433768574457
220,0,0.24472082473074938,-1.1269693795335511
221,0,0.5432977658322353,0.17362592917144828
222,1,0.647926752810209,0.6099384116185073
223,1,0.5272105740719709,0.10894993897471349
224,0,0.692092873456031,0.8099219565016758
225,1,0.5707278630260597,0.2848214291627374
226,1,0.7795747620429638,1.2631900136427698
227,0,0.37238763138259967,-0.5219873968750456
228,1,0.5446270811741402,0.17898462065191692
229,1,0.8145091231338588,1.4795799293569167
230,1,0.5225338691325916,0.0901965757600371
231,1,0.8045382715296746,1.4149039391601828
232,0,0.5720402288752496,0.2901801206432057
233,1,0.7002823179841784,0.8486425935071573
234,0,0.36801527941939055,-0.5407407600897218
235,0,0.6865343774664747,0.7839666033104228
236,1,0.8153173716172961,1.484938620837385
237,0,0.7230893875743949,0.9598380934984466
238,1,0.8015723324694575,1.3961505759455053
239,1,0.4039515924024541,-0.389026834572309
240,0,0.5773599870785764,0.3119451829546522
241,1,0.8960975306402185,2.1545965936926263
242,1,0.6824845129924323,0.7652132400957463
243,0,0.8899196479849022,2.089920603495892
244,1,0.7241610806604141,0.965196784978915
245,1,0.9060040511656527,2.2657920936839147
246,1,0.3994445073267216,-0.4077801977869861
247,1,0.7144155810068129,0.9169271656131586
248,1,0.8965954030103751,2.159955285173093
249,1,0.8368336070109869,1.634854757834156
250,1,0.888069040518578,2.071167240281214
251,0,0.8278090915128883,1.57017876763742
252,1,0.7284874128080995,0.9869618472903622
253,0,0.6134556399772276,0.4618613199514233
254,0,0.7105740739325112,0.898173802398482
255,1,0.9022855122126127,2.2228811657986283
256,1,0.837563979410495,1.6402134493146245
257,1,0.9498272825340373,2.940808758019625
258,1,0.5664143361481605,0.267236466548723
259,1,0.8308894105879172,1.5919438299488684
260,1,0.6147255596772854,0.46722001143189196
261,1,0.8541857743585536,1.7678153201368916
262,0,0.9006195769800469,2.2041278025839506
263,1,0.9042352964427676,2.24519543197313
264,1,0.8405034159471602,1.661978511626071
265,1,0.7571059721235263,1.1368779842871324
266,1,0.8282379589858687,1.573190466734191
267,1,0.9477424212754606,2.8978978301343354
268,1,0.8548519464725349,1.7731740116173609
269,1,0.95579769427412,3.073769320322358
270,0,0.43269440167842055,-0.27086642361156066
271,1,0.5773021350813828,0.3117081039475367
272,0,0.30724823778087706,-0.8130157145694397
273,1,0.6195360810488401,0.4875795941355601
274,1,0.715834478946669,0.9238920765826192
275,0,0.6041778475881038,0.4229036039388251
276,1,0.7547068965859393,1.1238756214657875
277,0,0.3350540618783605,-0.6854138437471728
278,0,0.5727193480084565,0.29295474073285965
279,1,0.44817832736108065,-0.20803373191093338
280,1,0.6207983726576668,0.49293828561602876
281,0,0.857359959333771,1.7935335943210278
282,1,0.5996843903748269,0.4041502407241489
283,0,0.6093709164630671,0.44466866625027246
284,1,0.33624899329231617,-0.6800551522667042
285,1,0.6503413887521887,0.6205401564382956
286,0,0.44354498705959533,-0.22678709512561024
287,1,0.7498702237294272,1.0979202682745344
288,1,0.8580140402783232,1.7988922858014968
289,0,0.7813911434333833,1.2737917584625584
290,1,0.6048978598701752,0.4259153030355959
291,0,0.4812405174440659,-0.07507316960819803
292,1,0.6515589577928184,0.625898847918764
293,1,0.9219074558688704,2.468550258656739
294,0,0.7463362954820084,1.0791669050598578
295,1,0.9171222591507538,2.4038742684600027
296,0,0.49874038068201276,-0.00503848793099458
297,0,0.7850862535880105,1.2955568207740042
298,1,0.4765605598714149,-0.09382653282287455
299,1,0.7739727030377411,1.2308808305772698
300,1,0.8734543603402206,1.931852848104233
301,1,0.8753166543123981,1.9488084227982672
302,1,0.7504346874781099,1.100931967371305
303,1,0.645643378603552,0.5999434947275119
304,1,0.7859890219353138,1.3009155122544733
305,0,0.6847774472490095,0.7758149849155346
306,1,0.7706751633992536,1.2121274673625944
307,1,0.9266840729679895,2.53683483076274
308,0,0.6614982725176455,0.6699781764047149
309,1,0.877672697786857,1.9705734851097143
310,0,0.6413412095794868,0.5811901315128345
311,1,0.8705575508202885,1.9058974949129794
312,1,0.6859330129303562,0.7811736763960039
313,1,0.8891185518685514,2.0817689851010033
314,1,0.9253997168382587,2.5180814675480616
315,1,0.675442224115463,0.7329040570302472
316,0,0.8782468613822704,1.975932176590183
317,1,0.8101263926155389,1.4508316492512439
318,1,0.8684295632289758,1.8871441316983029
319,1,0.9612778421732772,3.211851495098448
320,1,0.8896457473080447,2.0871276765814706
321,1,0.891246195275293,2.1035340474124498
322,1,0.6713176618702255,0.7141506938155705
323,1,0.9296231005483448,2.580914159248689
324,0,0.37776111592732153,-0.4990620496053281
325,1,0.6903023645461601,0.8015332590996723
326,1,0.7751888118158397,1.2378457415467312
327,0,0.366483703471854,-0.5473316689710841
328,1,0.5383347080849196,0.1536403485558776
329,0,0.40818823806991245,-0.3714601787830611
330,1,0.51620739586326,0.06485230366399752
331,1,0.5264552543575828,0.10591993305317811
332,0,0.6914468026540097,0.8068919505801398
333,1,0.8916287737042908,2.1074872592851395
334,0,0.36214067310711645,-0.566085032185761
335,0,0.6810545522830306,0.7586223312143837
336,1,0.4094833744841782,-0.36610148730259257
337,0,0.7179860944067488,0.9344938214024079
338,1,0.5217778551737188,0.08716656983850156
339,1,0.8040613438602792,1.4118739332386463
340,0,0.6960708874019099,0.8286570128915868
341,1,0.5753116982302248,0.3035564855526482
342,1,0.676967202483279,0.7398689679997067
343,0,0.559437746530967,0.23888049535591355
344,1,0.7190698647433195,0.9398525128828762
345,1,0.9038233929678116,2.240447821587875
346,1,0.5272060109181607,0.10893163214994865
347,1,0.8074676802737493,1.433638995550093
348,0,0.5766204460899579,0.3089151770331161
349,1,0.8333434127150555,1.6095104857381177
350,1,0.5548106364301678,0.22012713214123714
351,0,0.8241664199318335,1.5448344955413826
352,1,0.7234455537104892,0.9616175751943228
353,1,0.7268250063648202,0.9785731498883574
354,0,0.8045353926475127,1.414885632335417
355,1,0.7137969797241426,0.913897159691623
356,1,0.834086310607212,1.6148691772185846
357,1,0.748338154367597,1.0897686498796473
358,1,0.8214322133837411,1.5260811323267047
359,1,0.8272983079010077,1.5665995578528285
