pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
67,322,32,0.6713176618702255,0.7073142541364446,0.16822486918963075
68,315,337,0.675442224115463,0.7179860944067488,0.2015897643721607
69,342,254,0.676967202483279,0.7105740739325112,0.1583048343987753
70,242,154,0.6824845129924323,0.7157583949924549,0.15830483439877463
71,119,237,0.682488480057168,0.7230893875743949,0.19460654657793497
72,325,167,0.6903023645461601,0.7247186234458013,0.1664564527936626
73,217,59,0.6909497605974754,0.7253227025153381,0.16645645279366317
74,117,29,0.696335378678541,0.7287346876884242,0.15830483439877518
75,274,294,0.715834478946669,0.7463362954820084,0.1552748284772386
76,344,186,0.7190698647433195,0.746909503163524,0.14234439809851762
77,174,86,0.72096157564428,0.7516704278353962,0.15830483439877485
78,66,156,0.7215707317561451,0.754637653079574,0.17123526477749573
79,357,289,0.748338154367597,0.7813911434333833,0.18402310858291115
80,287,297,0.7498702237294272,0.7850862535880105,0.19763655249946988
81,179,81,0.7504381160097018,0.7861992977349834,0.20121576228406246
82,149,197,0.7536440861878959,0.7893315858282731,0.20275816497282206
83,79,89,0.7551544226388438,0.789834995417815,0.19763655249947054
84,184,16,0.7633230049841759,0.7990475810824964,0.2093673806789509
85,84,354,0.7678711299939938,0.8045353926475127,0.2185564043661048
86,9,351,0.7981857540563174,0.8241664199318335,0.16984085046962694
87,339,251,0.8040613438602792,0.8278090915128883,0.15830483439877363
88,231,43,0.8045382715296746,0.8318160561412405,0.1836491064948127
89,201,51,0.8072277790366827,0.8348389961133981,0.1882215151051101
90,259,281,0.8308894105879172,0.857359959333771,0.20158976437215936
91,163,181,0.8318683718316074,0.8604314254225333,0.21995081867397515
92,159,189,0.8344207862907478,0.863024727729025,0.22335482668360584
93,198,316,0.8528603366150496,0.8782468613822704,0.21871860127308085
94,311,243,0.8705575508202885,0.8899196479849022,0.1840231085829127
95,211,143,0.8733868010062493,0.892378014766506,0.18402310858291204
96,103,35,0.8737214871125284,0.892668669216907,0.1840231085829125
97,100,262,0.8789518153783543,0.9006195769800469,0.22158641028764015
