row_index,treatment,propensity_score,analysis_weight
121,0,0.5642472497989077,0.6752241244489836
122,1,0.6511685927260845,1.0838502327247748
123,1,0.5653777250846141,1.2483145328436944
124,0,0.7008215371861919,0.9834624005467998
125,1,0.9285435978029107,0.7600819524674972
126,0,0.21881580672219617,0.3766471105824528
127,0,0.7094349639672367,1.0126158785243264
128,1,0.5658361709681403,1.247303136456735
129,1,0.823261184034754,0.8572847165103763
130,1,0.5934354836767463,1.189293950534435
131,1,0.8239293804975465,0.8565894692856295
132,0,0.7224426193223836,1.0600718615820885
133,1,0.5801785287707006,1.2164690621430536
134,1,0.6658042074623584,1.0600251888752623
135,0,0.5215192626226902,0.6149270937081657
136,1,0.8241858158033507,0.8563229519805593
137,1,0.9436723806299215,0.7478964577707728
138,1,0.7718307667510765,0.9144092995153286
139,1,0.8387137976131447,0.8414899489882551
140,0,0.683447882170473,0.929486023496521
141,1,0.8325069753432309,0.8477637445358966
142,0,0.5008958839408885,0.5895178175527647
143,0,0.9219984616432095,3.7721149534886673
144,1,0.9059132426133857,0.7790693386192503
145,1,0.8018669307645243,0.8801575469589811
146,1,0.7898588822144502,0.893538385984259
147,1,0.7353717569080386,0.9597448149718515
148,1,0.8334193151882706,0.8468357019177034
149,1,0.7146164790322174,0.9876195854383766
150,1,0.848573657987514,0.8317123965915232
151,1,0.9292552038768072,0.7594998960724634
152,1,0.747631348586727,0.9440070057299904
153,1,0.8426237683392871,0.837585239448229
154,0,0.6675975021037766,0.8851641341234098
155,1,0.9394448651565164,0.7512620026420028
156,0,0.715951871974289,1.0358482954132917
157,1,0.9000865937952129,0.7841125905379355
158,1,0.9047100666162746,0.780105424723407
159,1,0.8687016156852984,0.8124414851150772
160,1,0.9429882209271461,0.7484390738999035
161,1,0.8497840932711583,0.8305277026926253
162,0,0.3791249793555724,0.47389693488614976
163,1,0.8418367200489153,0.8383683129529225
164,0,0.2930753989546473,0.41621237794763466
165,1,0.6969309116175034,1.0126817723312267
166,1,0.414509178614741,1.7026624914021429
167,0,0.7789141074328879,1.3308437088153577
168,1,0.45737998309922867,1.543069781906293
169,1,0.750788690279192,0.9400371101844648
170,0,0.6755708460552078,0.9069184000672089
171,1,0.32103275630053235,2.1984337016018713
172,0,0.5985895344255946,0.7329922721614507
173,1,0.6385261929897712,1.1053097563071101
174,1,0.7180536626542966,0.9828920420241906
175,0,0.7450708822104539,1.1541669770091472
176,1,0.4836314826415388,1.4593120094548053
177,1,0.7699839123372653,0.9166025672236287
178,0,0.4032635265903824,0.4930665081515814
179,1,0.7707974557373917,0.9156351328301273
180,0,0.3996964191338195,0.4901366218842513
181,0,0.8640388057587803,2.164079029114372
182,1,0.5764430672912707,1.2243520146502394
183,0,0.6765606903359772,0.9096939068303281
184,1,0.7711097769151493,0.915264274812705
185,1,0.7235489174291034,0.9754271117935648
186,0,0.7085387313168129,1.0095021220489933
187,1,0.6288587203146228,1.122301731645113
188,1,0.8783561419273814,0.8035114654296807
189,0,0.8104566388375791,1.552313768344759
190,1,0.7012337550338843,1.0064678514158625
191,1,0.8826940941484606,0.7995626519401265
192,1,0.6292499365484084,1.1216039760616419
193,1,0.8584795006998992,0.8221154147464592
194,0,0.5505046131019413,0.6545801754746328
195,1,0.7450553832165611,0.9472708293473115
196,1,0.8948439188651439,0.7887065172933165
197,0,0.8098534955142903,1.5473898404105655
198,1,0.756437550350568,0.9330171809188278
199,1,0.791286544284598,0.8919262381838132
200,1,0.9045534003582076,0.7802405369210295
201,1,0.7534208664711242,0.936752965278113
202,0,0.5763994054893543,0.6945947976552586
203,1,0.9444432315541897,0.7472860275654754
204,1,0.8108611954227884,0.8703946307373089
205,1,0.9596518365646524,0.7354430053463277
206,1,0.7557143252775571,0.9339100863411811
207,1,0.8861764268016088,0.7964206781221835
208,0,0.4871809598562623,0.573751647653916
209,1,0.7724747882396934,0.9136469455236585
210,1,0.8896167938437073,0.7933407233915417
211,1,0.8954531401323091,0.7881699210580118
212,1,0.9391062829814918,0.7515328600811207
213,1,0.8853141311988002,0.797196391537941
214,1,0.7746270601483707,0.9111084121358335
215,1,0.9637020585934665,0.7323521045491058
216,0,0.22410714611126525,0.37921572257831715
217,1,0.6572812037244009,1.073770597379141
218,0,0.47819378204492136,0.5638698028241952
219,1,0.8201445929854314,0.8605424419127612
220,0,0.3554101810880886,0.45646201754697313
221,0,0.5593668881087729,0.6677454809692146
222,1,0.6466731488121418,1.0913847777128851
223,1,0.5605695002648694,1.2590218169838967
224,0,0.6854447262132339,0.93538654014183
225,1,0.4612504886149395,1.5301213726375478
226,1,0.7672424447620921,0.9198777199925077
227,0,0.41506974204856106,0.5030185483329814
228,1,0.5609824468659649,1.258095034367198
229,1,0.8203717365479086,0.8603041759325832
230,1,0.5886895505412246,1.198881872661688
231,1,0.8295464372794241,0.8507892976840062
232,0,0.5232888795073029,0.6172097871907659
233,1,0.7414636112972357,0.9518595653459576
234,0,0.22653288024180304,0.38040501233297713
235,0,0.7984958987390565,1.4601726088430655
236,1,0.8213224724307558,0.8593083161117729
237,0,0.6970080788228686,0.9710845361410136
238,1,0.7786633992714748,0.9063855209189947
239,1,0.43095464276900236,1.6376879623212062
240,0,0.6543716442250362,0.8512923326879488
241,1,0.9116431330408008,0.7741727055137527
242,1,0.6756509208003006,1.0445767319213528
243,0,0.8398076416694573,1.8367341132693118
244,1,0.6983910912912039,1.01056448109094
245,1,0.9316244093963096,0.7575684188293945
246,1,0.3537766851474703,1.9949568764686512
247,1,0.7315140339908536,0.9648061390139445
248,1,0.9121625116218455,0.773731897306717
249,1,0.8386324014754014,0.84157162247437
250,1,0.9208267210244655,0.766451727187095
251,0,0.839279374244567,1.830697011337532
252,1,0.6091091884734279,1.1586908293701101
253,0,0.5773590581707706,0.6961719514378114
254,0,0.6632259905365548,0.8736742176141897
255,1,0.9383235004336589,0.7521598152908352
256,1,0.8395178077684134,0.8406840501040592
257,1,0.9492263816729118,0.7435204545467717
258,1,0.5383168345199584,1.3110666163702596
259,1,0.8602435630298131,0.8204295400752348
260,1,0.7066851989902366,0.9987038525466295
261,1,0.7372085198609968,0.9573536004471381
262,0,0.8762935144304274,2.3784587192503626
263,1,0.9211626730500503,0.7661721989150593
264,1,0.8532149205415709,0.8271881020566891
265,1,0.8187171523603173,0.8620428053016066
266,1,0.8164832286976412,0.8644013813914972
267,1,0.9567815648810748,0.7376492782414301
268,1,0.84809450244303,0.8321822965909866
269,1,0.9522732138666845,0.741141534269845
270,0,0.3188866426494642,0.431985022838633
271,1,0.6577714705697209,1.072970267558028
272,0,0.30239762025366623,0.42177431983210706
273,1,0.6216976834537022,1.1352289859735167
274,1,0.7031671321569078,1.0037005407296857
275,0,0.719311817450837,1.0482477978182578
276,1,0.7482980561931529,0.943165928239503
277,0,0.3149057928348478,0.4294749045511057
278,0,0.6106406726147979,0.7556792621528235
279,1,0.35598729503290105,1.982568593365115
280,1,0.7196687799399437,0.9806861857035499
281,0,0.85529557063358,2.0333224803072136
282,1,0.5440945282103579,1.297144511066221
283,0,0.6472216552536557,0.834038635342903
284,1,0.31630223858651146,2.2313127909659
285,1,0.7195845645170446,0.9808009587350084
286,0,0.4413514596292455,0.526683143279134
287,1,0.8065855710004856,0.8750085002063668
288,1,0.772571039245973,0.9135331185311573
289,0,0.748618562633924,1.170455433438761
290,1,0.6730309738481057,1.0486430167306293
291,0,0.4803254219792548,0.5661827260271015
292,1,0.6246348524237444,1.1298908923039823
293,1,0.9336662523433363,0.7559116857848032
294,0,0.7509065069188966,1.1812061631612727
295,1,0.9588275134455142,0.7360752803526392
296,0,0.5110429255414581,0.6017517377299276
297,0,0.6538579846463437,0.8500290521800743
298,1,0.4004836576424627,1.762292211681996
299,1,0.7687478972537085,0.9180763073180895
300,1,0.902836118582543,0.7817246300217717
301,1,0.8826609433313031,0.7995926817669594
302,1,0.7700954331117349,0.9164698301318573
303,1,0.7000817183172116,1.0081240693810578
304,1,0.7898903486896908,0.8935027905328832
305,0,0.7449410946665136,1.153579675432489
306,1,0.5784241278719903,1.2201586980227475
307,1,0.9228367949009427,0.7647822829225054
308,0,0.7004733519200197,0.9823191729912558
309,1,0.8931444857144064,0.7902072308095837
310,0,0.7236932940155746,1.0648701709301043
311,1,0.893582626716157,0.7898197767820028
312,1,0.654454275031638,1.0784087715449824
313,1,0.8712879280513137,0.8100298512659585
314,1,0.9070517729958634,0.7780914516468835
315,1,0.6362632126156009,1.1092409819953273
316,0,0.8937506984650042,2.7692489736872026
317,1,0.8080662169906319,0.8734051936951759
318,1,0.858555997099478,0.8220421651628806
319,1,0.9679581197876488,0.7291319906733804
320,1,0.913611493367478,0.7725047636691149
321,1,0.8826328780252508,0.7996181066224001
322,1,0.6169529937018786,1.1439594879577966
323,1,0.9499252585828082,0.7429734333227087
324,0,0.26371759917415066,0.39961673523738445
325,1,0.7767972933088811,0.908562937652504
326,1,0.7637175805518773,0.9241233261374291
327,0,0.4103329555899412,0.4989778079341991
328,1,0.5284191087922135,1.3356239754129622
329,0,0.37299323806153123,0.46926251372651623
330,1,0.5710529611999628,1.2359085386514528
331,1,0.5858923735498807,1.2046055941862235
332,0,0.7181117255207645,1.0437850590782303
333,1,0.8215635113168938,0.8590562032604698
334,0,0.3346338737599042,0.4422088195163045
335,0,0.7952872437332463,1.4372859542146357
336,1,0.3745280420546498,1.8844229310505072
337,0,0.6815443320163221,0.9239300750830087
338,1,0.5055987969236772,1.3959076545741276
339,1,0.8357587737723199,0.844465236761605
340,0,0.8145885203571006,1.5869069692850444
341,1,0.5861978415061083,1.203977873674713
342,1,0.5081136519379549,1.388998756631344
343,0,0.5722060923198452,0.6877862539612283
344,1,0.6829458761507359,1.033418980061983
345,1,0.9227814036002958,0.7648281900953173
346,1,0.5318807389225738,1.326931357204063
347,1,0.8497192873925087,0.8305910448790562
348,0,0.5877875206217651,0.7137842349522637
349,1,0.8359701417487149,0.8442517208723213
350,1,0.6288242163774865,1.1223633129700492
351,0,0.733103551389593,1.1024154527446057
352,1,0.7052953921787454,1.000671829981792
353,1,0.7392404838477116,0.9547221049038542
354,0,0.803431210958631,1.4968336055061453
355,1,0.8155668697822656,0.8653726100444127
356,1,0.83685473678171,0.843359306877327
357,1,0.7313958635016338,0.9649620212374284
358,1,0.7969873633472476,0.8855463251074496
359,1,0.8578431012200699,0.8227253092849361
360,1,0.5165742737663424,1.3662492822638423
361,1,0.9107071327446995,0.7749683793978592
362,0,0.673111372146964,0.9000948462577009
363,1,0.911095769538366,0.7746378090711912
364,0,0.7326821112883107,1.1006774393168512
365,1,0.8244517325281858,0.8560467555874806
366,1,0.8135080722922365,0.8675626644743327
367,0,0.7525006904212405,1.1888145051052705
368,1,0.9205619000568849,0.7666722147914429
369,1,0.7457547633267866,0.9463824644187565
370,1,0.91997946687141,0.7671575901246497
371,1,0.9235257910969209,0.7642117172829045
372,1,0.7528128059785761,0.9375095975576642
373,1,0.9158605460299839,0.770607745719101
374,1,0.6872684983503602,1.0269192207460078
375,1,0.9443638735984587,0.7473488244313359
376,1,0.8537500174738947,0.8266696530882488
377,1,0.9542592929256263,0.7395990125550054
378,0,0.42456467924038,0.5113185767643901
379,1,0.473871022991545,1.4893698844755558
380,1,0.7156904344470951,0.9861375768064737
381,0,0.4480481799565802,0.533073283837751
382,1,0.5391956866999575,1.3089296672396515
383,0,0.6587133609775868,0.8621221448151866
384,1,0.4898408241095596,1.4408134153624075
385,1,0.8496317319884695,0.8306766381211488
386,0,0.4236069008633245,0.5104689311365274
387,1,0.6490708062127426,1.0873532194234976
388,0,0.44962347490790666,0.5345990532236747
389,0,0.7448694500208523,1.153255732231272
390,0,0.22035869543488504,0.3773924848618578
391,1,0.6820166816123835,1.034826932826178
392,1,0.7855806725675407,0.8984045247225095
393,1,0.647084283414136,1.0906913501985587
394,0,0.7255382168365031,1.0720281921927757
395,1,0.7409144640996608,0.9525650597560712
396,0,0.3413644055804208,0.4467277075877735
397,0,0.7643941028385294,1.2488259961893928
398,1,0.6078875170691842,1.1610194500653097
399,1,0.8910971952321497,0.7920227272013386
400,1,0.7412538360246589,0.952128942164088
401,1,0.8683479707688289,0.8127723614582159
402,0,0.5711424567491118,0.686080433610654
403,1,0.6718413938165002,1.0504997716202007
404,1,0.7866130729884727,0.8972254021763167
405,0,0.591558497535873,0.7203743191024304
406,1,0.8553848944618213,0.8250896588643601
407,1,0.804774980337867,0.876977102932461
408,0,0.8690957812624196,2.247679807941136
409,1,0.5065368424762513,1.3933226008181634
410,0,0.6966936142625697,0.9700777269011481
411,1,0.8804510243576742,0.8015996475035269
412,1,0.6499784135970549,1.0858348769821804
413,1,0.9433767243634649,0.748130850107037
414,1,0.6298242395565141,1.120581245437922
415,1,0.8767049665760274,0.805024789041191
416,0,0.508152765000438,0.5982157635409524
417,1,0.7868669308831102,0.8969359405879944
418,1,0.841841874559095,0.8383631797109989
419,1,0.7876689000156987,0.8960227206573276
420,1,0.9166568909138323,0.7699382809042502
421,1,0.8935521819315965,0.7898466872338287
422,1,0.7889364518395383,0.8945831177195716
423,1,0.903912022648499,0.7807941625793384
424,0,0.7879645555970217,1.3876489850988158
425,1,0.9537357217849853,0.7400050293265023
426,1,0.7283780535877611,0.9689600438849492
427,0,0.9340205419647445,4.459429919438709
428,1,0.7229674706876891,0.9762115992548057
429,1,0.9031694057468598,0.7814361583534902
430,1,0.9542748526754499,0.7395869531618726
431,1,0.9035708794135884,0.7810889514580975
432,0,0.5304863585123469,0.6266713961675311
433,1,0.497617265404217,1.4182973136913384
434,0,0.3187319454715894,0.4318869309591251
435,0,0.3360208766718207,0.44313256078887625
436,1,0.581504930592115,1.2136943190672247
437,1,0.8323786754114999,0.8478944158682613
438,1,0.500665926248663,1.4096610010138781
439,1,0.8330585421355948,0.8472024414514131
440,0,0.35048246479158296,0.4529989619700667
441,1,0.3999198301001975,1.7647767818675173
442,0,0.190727425170037,0.3635743733099942
443,0,0.7351558530530463,1.1109581715230483
444,1,0.8332915741658024,0.8469655192130887
445,1,0.795235121752822,0.8874975607385217
446,1,0.782933947978923,0.9014416000112317
447,1,0.4371066978362045,1.614638334903075
448,0,0.570140495807514,0.6844812464563216
449,1,0.8257858389139467,0.854663760881927
450,1,0.4290222451957623,1.6450644195551893
451,1,0.9089777018229755,0.7764428427163774
452,1,0.7157647731724249,0.9860351573899178
453,1,0.7354188672960494,0.9596833344297613
454,0,0.3594794771878247,0.4593619700723449
455,1,0.8213793622453898,0.8592487992879226
456,1,0.8267271691745199,0.8536906213859349
457,1,0.704861040891939,1.0012884665552555
458,1,0.8906933792486116,0.7923818086136638
459,0,0.47009278642298374,0.5552496016135209
460,1,0.8128354626884582,0.8682805600470418
461,0,0.583389767821209,0.7062495025434183
462,0,0.6816810051626296,0.9243267728370784
463,1,0.9142215256511842,0.7719892946805464
464,0,0.7062042027397721,1.0014805248223344
465,1,0.9302307346482918,0.7587034103276249
466,1,0.559066055543643,1.2624075881032195
467,1,0.863194217728866,0.8176250677699938
468,1,0.44592151189927226,1.5827207522759177
469,1,0.8423646355482778,0.8378429019754138
470,1,0.9228262672775374,0.7647910075764811
471,1,0.8429743833931457,0.8372368658800332
472,1,0.7275682225283746,0.970038559843378
473,1,0.7598214849805864,0.9288619033815072
474,1,0.8201782318148237,0.8605071475837173
475,1,0.9724024725935964,0.7257995024290712
476,1,0.8585908236754493,0.822008821091261
477,1,0.9164832800738689,0.7700841314992081
478,0,0.5451814247089523,0.6469189809199962
479,1,0.8564269318503804,0.824085750367937
480,1,0.6762131256257805,1.0437082689220185
481,0,0.919233367967178,3.642974354944002
482,1,0.942553490307739,0.7487842738121957
483,1,0.9238274566226802,0.7639621724920099
484,1,0.8708994411420674,0.8103911857420754
485,1,0.839765043449929,0.8404365438572966
486,0,0.26710066636593,0.40146136819613476
487,1,0.3079050984650939,2.292164807557551
488,1,0.6290353191038863,1.1219866505662328
489,0,0.8583677110800949,2.077427198801825
490,1,0.6682615391487308,1.0561272636882253
491,1,0.6660916862535983,1.0595676921578125
492,1,0.3346977373694101,2.108676432402244
493,1,0.6426085847091847,1.0982878964939906
494,0,0.2663337006759895,0.40104168543910107
495,1,0.5864546520017602,1.203450647650609
496,1,0.8591401034932831,0.821483280665816
497,0,0.5000461244299483,0.5885158283757371
498,1,0.5905014983056587,1.1952031159858405
499,0,0.5012662862475487,0.5899556438986034
500,1,0.7374700711952722,0.9570140651610967
501,1,0.8660757234588577,0.8149047613880588
502,0,0.5663025858944631,0.6784240801564254
503,1,0.8260988322061068,0.8543399448761665
504,0,0.36501027153416193,0.4633630372913954
505,0,0.8481482410311245,1.93761844596793
506,1,0.4207856827253306,1.6772653152030466
507,1,0.7833417930841878,0.9009722665127609
508,0,0.8668344614551482,2.2095113529065826
509,1,0.7651473177464861,0.922396529922975
510,0,0.6925078148970683,0.9568723482591164
511,1,0.7174160982317823,0.9837655337101334
512,1,0.8034765036095792,0.8783943619988845
513,0,0.5085634902936472,0.5987157311665354
514,1,0.7232292653272205,0.9758582300315377
515,1,0.9527964762164051,0.7407345098208907
516,0,0.5032203388089523,0.5922761985169441
517,1,0.783571042185958,0.900708669376448
518,0,0.6472713231855107,0.8341560768123032
519,1,0.9012929599331901,0.7830630684406401
